minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
147,2023-09-30T11:31:22.950Z,667588.0107133503,345284.73723836575,6.6,1.59,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,345.11,724.18,4516.12,13519.95,11962.44,5684.58,2207.2,1726.13,2770.32,6.6,6.8,7.0,1.59,1.6,1.61,4.7,4.8,4.9,895.23,2740.83,2541.63,105.17,13260.96,9752.93,1138.09,4361.93,3320.36
146,2023-09-30T11:30:12.076Z,667543.6402325684,339113.253386992,6.6,1.59,4.6,6.4,6.2,6.0,1.58,1.57,,4.6,4.5,4.4,275.96,628.06,4446.97,13172.48,11801.57,,2110.39,1599.44,2578.44,6.6,6.8,7.0,1.6,1.61,1.62,4.7,4.8,4.9,870.61,2640.19,2449.43,12984.36,9486.64,4839.76,1102.95,4219.74,3190.23
145,2023-09-30T11:33:20.582Z,667963.7055798726,342249.9961222085,6.6,1.58,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,428.09,715.5,4661.73,13215.16,11278.1,4977.32,2280.5,1704.4,2802.91,6.6,6.8,7.0,1.6,1.61,,4.7,4.8,4.9,903.91,2788.7,2541.55,14158.63,9006.84,,1138.09,4472.57,3251.51
144,2023-09-30T11:33:20.582Z,667963.7055798726,342249.9961222085,6.6,1.58,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,428.09,715.5,4661.73,13215.16,11278.1,4977.32,2280.5,1704.4,2802.91,6.6,6.8,7.0,1.6,1.61,,4.7,4.8,4.9,903.91,2788.7,2541.55,14158.63,9006.84,,1138.09,4472.57,3251.51
143,2023-09-30T11:33:59.308Z,669574.7636469943,343142.68236747745,6.4,1.58,4.7,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,481.7,828.6,4405.98,12838.73,9131.61,7436.34,2280.5,1732.81,2465.34,6.6,6.8,7.0,1.59,1.6,1.61,4.7,4.8,4.9,737.79,2791.05,2650.35,128.69,14344.35,10801.48,571.84,4541.84,3337.86
142,2023-09-30T11:36:26.902Z,671649.1857471011,344214.85120135505,6.4,1.59,4.6,6.4,6.2,6.0,1.59,1.58,1.57,4.6,4.5,4.4,301.53,630.0,4569.94,490.48,12471.61,9739.64,2963.25,1675.92,2515.5,6.6,6.8,7.0,1.6,1.61,1.62,4.7,4.8,4.9,864.47,3138.19,2631.5,13369.58,10163.62,3710.77,881.61,4142.77,3128.27
141,2023-09-30T11:36:26.902Z,671649.1857471011,344214.85120135505,6.4,1.59,4.6,6.4,6.2,6.0,1.59,1.58,1.57,4.6,4.5,4.4,301.53,630.0,4569.94,490.48,12471.61,9739.64,2963.25,1675.92,2515.5,6.6,6.8,7.0,1.6,1.61,1.62,4.7,4.8,4.9,864.47,3138.19,2631.5,13369.58,10163.62,3710.77,881.61,4142.77,3128.27
140,2023-09-30T11:36:39.723Z,671898.8647305069,344261.43508928193,6.4,1.59,4.6,6.4,6.2,6.0,1.59,1.58,1.57,4.6,4.5,4.4,287.36,630.0,4569.94,390.48,12471.61,9840.92,2963.25,1675.92,2515.5,6.6,6.8,7.0,1.6,1.61,1.62,4.7,4.8,4.9,840.38,3182.55,2608.78,13312.91,10169.61,3699.53,881.61,4157.01,3128.27
139,2023-09-30T11:38:41.934Z,671937.2010467369,348355.3006982426,6.6,1.59,4.6,6.4,6.2,6.0,1.59,1.58,1.57,4.6,4.5,4.4,287.36,740.28,4718.68,377.01,12471.6,9455.18,3122.29,2144.62,2972.68,6.6,6.8,7.0,1.6,1.61,1.62,4.7,4.8,4.9,835.41,3292.95,2442.0,13875.33,10861.71,3877.44,877.55,4160.99,3341.97
138,2023-09-30T11:39:37.262Z,671995.4900098632,347707.3988433396,6.6,1.6,4.6,6.4,6.2,6.0,1.59,1.58,1.57,4.6,4.5,4.4,287.36,740.28,4710.91,377.01,12569.58,8583.43,3122.29,2144.62,3211.72,6.6,6.8,7.0,1.6,1.61,1.62,4.7,4.8,4.9,994.76,3138.33,2492.96,13846.19,10698.45,4039.73,587.52,4160.99,3341.97
137,2023-09-30T11:41:34.717Z,672990.1490970498,350169.90721921314,6.4,1.59,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,288.06,1139.43,5064.28,12609.93,8411.02,10145.8,3121.76,2212.64,2857.33,6.6,6.8,7.0,1.59,1.6,1.61,4.7,4.8,4.9,728.75,3313.94,2366.26,284.63,13902.14,12117.73,561.47,4286.8,3754.65
136,2023-09-30T11:42:27.456Z,673255.0161078705,351221.9723285853,6.4,1.59,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,266.57,1126.34,5114.15,11905.33,9181.96,10269.32,3133.29,2191.85,2922.38,6.6,6.8,7.0,1.59,1.6,1.61,4.7,4.8,4.9,693.69,3384.1,2225.53,225.82,14392.41,12452.02,561.47,4258.14,3757.17
135,2023-09-30T11:42:27.456Z,673255.0161078705,349951.4313518462,6.4,1.59,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,266.57,1124.35,5064.28,11905.33,9080.92,9997.47,3121.76,2191.85,2825.99,6.6,6.8,7.0,1.59,1.6,1.61,4.7,4.8,4.9,693.69,3313.94,2207.23,225.82,13816.16,12444.35,561.47,4258.14,3754.65
134,2023-09-30T11:44:18.608Z,673362.7848106541,352028.80459267204,6.6,1.59,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,234.09,1106.71,5132.5,12570.99,8512.05,10998.3,3112.1,2191.85,2952.08,6.6,6.8,7.0,1.59,1.6,1.61,4.7,4.8,4.9,693.48,3483.77,2277.74,225.82,14262.5,12331.32,561.47,4214.84,3680.14
133,2023-09-30T11:45:02.999Z,673375.8545220357,352020.4003939554,6.6,1.58,4.6,6.4,6.2,6.0,1.58,1.57,1.56,4.6,4.5,4.4,234.09,1105.34,5133.91,12569.78,8512.05,10998.3,3112.1,2189.97,2954.0,6.6,6.8,7.0,1.59,1.6,1.61,4.7,4.8,4.9,693.48,3483.77,2277.47,220.5,14262.5,12331.32,561.47,4214.84,3680.14
