minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
267,2023-10-01T14:15:52.112Z,88157.02848923978,187640.86053982432,1.42,9.4,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,2759.33,10016.6,6137.17,603.11,602.57,366.68,304.53,2006.28,380.2,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1088.33,3064.38,7367.4,228.81,309.13,313.63,1014.96,1749.06,764.6
266,2023-10-01T14:15:52.112Z,88157.02848923978,187104.7772726052,1.42,9.4,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,2759.33,9875.4,5473.56,643.36,561.57,366.27,297.69,2023.2,378.78,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1088.33,3458.73,6432.8,228.81,216.23,310.0,1014.96,1749.06,778.17
265,2023-10-01T14:16:46.264Z,88180.08348923978,187460.27308457033,1.43,9.4,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,3272.19,10174.59,6388.17,603.11,583.85,365.53,165.08,1973.96,417.74,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,973.07,2560.8,7867.51,232.0,347.75,234.7,1014.96,1754.61,897.01
264,2023-10-01T14:19:30.913Z,88403.0346335057,187179.3126212708,1.42,9.2,5.3,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,3705.32,9317.34,5513.1,616.55,632.66,365.53,171.32,2049.19,412.06,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1273.09,2551.82,7868.54,276.37,347.96,236.36,1012.95,1753.97,1005.95
263,2023-10-01T14:18:15.030Z,88200.82720457428,187304.99526280616,1.43,9.2,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,3805.47,9327.8,5848.51,616.55,632.66,365.53,171.32,2049.19,412.06,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1273.09,2551.82,7868.54,276.37,347.96,236.36,1014.86,1754.71,1031.8
262,2023-10-01T14:19:34.925Z,88403.8651892434,189021.59535856178,1.42,9.2,5.3,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,3183.14,9841.51,5551.33,656.79,672.9,365.53,171.32,2190.18,364.17,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1773.09,2554.63,7866.68,276.37,255.06,333.03,1012.54,1753.97,871.13
261,2023-10-01T14:20:33.716Z,88408.83217694832,188221.13257784926,1.43,9.2,5.3,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,3697.62,9462.48,5403.59,656.79,623.87,365.53,169.28,2107.65,377.07,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1471.35,2554.63,7866.68,275.22,255.06,333.03,1012.54,1753.97,1005.89
260,2023-10-01T14:24:13.449Z,88592.5769723142,193578.23120348196,1.43,9.0,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,2195.08,10036.77,6073.7,1016.05,673.82,365.53,164.29,2193.85,1361.28,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1778.76,2897.17,7144.36,275.22,255.06,330.38,1001.92,1635.64,772.58
259,2023-10-01T14:24:36.480Z,88603.74119468764,193507.39682568557,1.43,9.0,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,2195.08,10031.14,5730.1,1016.05,672.92,365.53,164.29,2192.29,1361.49,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1773.18,2897.17,7144.36,275.22,316.67,220.86,1001.92,1635.64,772.58
258,2023-10-01T14:24:36.480Z,88603.74119468764,193343.43900515095,1.43,9.0,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,2195.08,9788.43,4634.76,1016.05,672.92,365.12,164.29,2040.34,1510.75,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1773.18,2894.75,7156.36,115.43,316.67,234.19,1001.92,1635.64,772.58
257,2023-10-01T14:24:36.480Z,88603.74119468764,193343.43900515095,1.43,9.0,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,2195.08,9788.43,4634.76,1016.05,672.92,365.12,164.29,2040.34,1510.75,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1773.18,2894.75,7156.36,115.43,316.67,234.19,1001.92,1635.64,772.58
256,2023-10-01T14:24:36.480Z,88603.74119468764,193421.07100363672,1.43,9.0,5.2,1.42,1.41,1.4,9.0,8.8,8.6,5.2,5.1,5.0,2195.08,10096.11,4634.49,1016.05,668.71,365.53,164.29,2040.34,1510.75,1.43,1.44,1.45,9.4,9.6,9.8,5.3,5.4,5.5,1773.18,2897.17,7150.59,115.43,316.67,269.71,1001.92,1635.64,772.58
