minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
177,2023-05-07T09:58:45.155Z,19267.78461235715,59595.64396223291,4.1,4.1,132.37,4.3,404.64,4.0,606.09,4.4,929.38,3.95,423.37,,,2.06,2.04,550.58,2.08,150.37,2.02,692.32,2.1,2918.45,,,2.12,1579.62,3.65,3.6,220.59,3.7,418.1,3.55,296.63,3.75,341.95,,,3.8,339.7
176,2023-05-07T09:58:45.155Z,19267.78461235715,59548.90508243135,4.1,4.1,132.37,4.3,404.64,4.0,606.09,4.4,929.38,3.95,423.37,,,2.06,2.04,550.58,2.08,150.37,2.02,692.32,2.1,2918.45,,,2.12,1579.62,3.65,3.6,220.59,3.7,418.1,3.55,296.63,3.75,341.95,,,3.8,339.7
175,2023-05-07T10:02:27.484Z,19269.142823809914,60492.10450911049,4.1,4.1,132.37,4.3,404.31,4.0,606.09,4.4,929.38,3.95,423.37,,,2.06,2.04,549.9,2.08,150.37,2.02,692.32,2.1,2918.45,,,2.12,1829.41,3.65,3.6,220.59,3.7,417.73,3.55,296.63,3.75,341.95,,,3.8,340.07
174,2023-05-07T10:02:27.484Z,19269.142823809914,60492.10450911049,4.1,4.1,132.37,4.3,404.31,4.0,606.09,4.4,929.38,3.95,423.37,,,2.06,2.04,549.9,2.08,150.37,2.02,692.32,2.1,2918.45,,,2.12,1829.41,3.65,3.6,220.59,3.7,417.73,3.55,296.63,3.75,341.95,,,3.8,340.07
173,2023-05-07T10:05:14.247Z,21187.212535469334,61713.60592766307,4.1,4.1,413.24,4.3,196.24,4.0,598.57,4.4,764.93,3.95,548.54,4.5,621.03,2.02,2.02,434.57,2.06,493.99,2.0,4270.47,2.08,779.03,1.99,1467.17,,,3.65,3.6,389.77,3.7,127.7,3.55,350.13,3.75,445.16,,,3.8,274.81
172,2023-05-07T10:05:14.247Z,21187.212535469334,61724.75058136577,4.1,4.1,413.24,4.3,196.24,4.0,598.57,4.4,764.93,3.95,548.54,4.5,621.03,2.02,2.02,434.57,2.06,493.99,2.0,4270.47,2.08,779.03,1.99,1467.17,,,3.65,3.6,389.77,3.7,127.7,3.55,350.13,3.75,445.16,,,3.8,274.81
171,2023-05-07T10:05:14.247Z,21187.212535469334,61724.75058136577,4.1,4.1,413.24,4.3,196.24,4.0,598.57,4.4,764.93,3.95,548.54,4.5,621.03,2.02,2.02,434.57,2.06,493.99,2.0,4270.47,2.08,779.03,1.99,1467.17,,,3.65,3.6,389.77,3.7,127.7,3.55,350.13,3.75,445.16,,,3.8,274.81
170,2023-05-07T10:06:24.831Z,21197.70783245808,61704.32239817624,4.1,4.1,413.24,4.3,196.24,4.0,598.57,4.4,764.93,3.95,531.47,4.5,618.72,2.02,2.02,447.26,2.06,493.99,2.0,4270.47,2.08,779.03,1.99,1467.17,,,3.65,3.6,389.77,3.7,127.7,3.55,350.13,3.75,445.16,,,3.8,274.81
169,2023-05-07T10:08:05.429Z,21212.01709941892,61880.88884324751,4.1,4.1,416.82,4.3,196.24,4.0,598.57,4.4,764.93,3.95,511.34,4.5,654.99,2.04,2.02,593.52,2.06,488.29,2.0,4270.47,2.08,779.03,1.99,1467.17,,,3.65,3.6,386.55,3.7,127.7,3.55,350.13,3.75,426.75,,,3.8,274.81
168,2023-05-07T10:08:05.429Z,21212.01709941892,61862.35439745989,4.1,4.1,416.82,4.3,196.24,4.0,598.57,4.4,764.93,3.95,511.34,4.5,646.93,2.04,2.02,575.55,2.06,488.29,2.0,4270.47,2.08,779.03,1.99,1467.17,,,3.65,3.6,386.55,3.7,127.7,3.55,350.13,3.75,426.75,,,3.8,274.81
