minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
57,2023-09-30T15:02:50.263Z,181960.54911507142,206671.29629836808,1.79,5.6,3.85,1.77,1.76,1.75,5.5,5.4,5.3,3.85,3.8,3.75,2781.3,2372.07,5920.92,2260.57,1042.33,2190.14,438.35,391.86,3596.72,1.79,1.8,,5.7,5.8,5.9,3.9,3.95,4.0,1729.73,5406.23,,1164.83,652.61,1349.07,320.48,3517.97,2890.6
56,2023-09-30T15:03:20.168Z,182031.9561418899,206946.67262856435,1.77,5.6,3.85,1.77,1.76,1.75,5.5,5.4,,3.85,3.8,3.75,3434.92,2322.96,6449.69,2266.54,1037.7,,440.21,373.63,3167.12,1.79,1.8,,5.7,5.8,5.9,3.9,3.95,4.0,884.94,5321.01,,1360.75,659.14,1347.74,339.49,3776.99,2890.6
55,2023-09-30T15:04:46.537Z,182621.04899101422,211968.41570631386,1.77,5.6,3.85,1.77,1.76,1.75,5.5,5.4,5.3,3.85,3.8,3.75,4221.23,2306.69,7608.11,2207.95,1020.73,2222.84,604.33,400.91,3560.96,1.79,1.8,1.81,5.7,5.8,5.9,3.9,3.95,4.0,1696.58,5774.76,5578.33,1674.23,913.47,1365.11,260.97,4171.1,2908.76
54,2023-09-30T15:03:42.738Z,182205.22403540643,206969.68738201508,1.79,5.6,3.85,1.78,1.77,1.76,5.5,5.4,5.3,3.85,3.8,3.75,714.3,3659.15,2588.14,2222.8,985.28,1917.55,590.68,369.91,3177.48,1.79,1.8,1.81,5.6,5.7,5.8,3.9,3.95,4.0,792.65,5672.16,5907.36,173.28,1437.78,655.71,509.78,3995.46,3032.71
53,2023-09-30T15:05:15.265Z,182650.19866177122,221687.0248517052,1.79,5.6,3.85,1.77,1.76,1.75,5.5,5.4,5.3,3.85,3.8,3.75,4811.43,3033.53,8319.86,2375.06,1328.26,2361.83,793.34,595.68,3892.3,1.79,1.8,1.81,5.7,5.8,5.9,3.9,3.95,4.0,1968.2,6467.15,6199.7,2101.29,1204.32,1631.41,444.21,4613.06,3218.04
52,2023-09-30T15:06:34.295Z,183332.67044147666,227787.27859098557,1.79,5.6,3.9,1.77,1.76,,5.5,5.4,5.3,3.85,3.8,3.75,6872.86,3875.91,,2453.43,1521.08,2225.5,794.51,956.38,3452.89,1.79,1.8,1.81,5.6,5.7,5.8,3.9,3.95,4.0,1031.48,6494.56,6926.34,139.23,2399.07,1218.49,598.52,5530.04,2740.35
51,2023-09-30T15:06:34.295Z,183332.67044147666,227807.1005934308,1.79,5.6,3.9,1.77,1.76,,5.5,5.4,5.3,3.85,3.8,3.75,6872.86,3875.91,,2453.43,1521.08,2185.19,794.51,956.38,3452.89,1.79,1.8,1.81,5.6,5.7,5.8,3.9,3.95,4.0,1031.48,6752.95,6741.21,139.23,2399.07,1218.49,598.52,5530.04,2740.35
50,2023-09-30T15:08:44.602Z,198948.51445011547,221349.00547988218,1.77,5.6,3.95,1.76,1.75,1.74,5.6,5.5,5.4,3.9,3.85,3.8,1306.22,7240.97,9778.98,202.36,2917.22,2564.64,136.16,1323.55,2679.74,1.77,1.78,1.79,5.7,5.8,5.9,3.95,4.0,4.1,1042.92,3655.07,6111.01,2631.61,709.07,1759.51,1822.57,2415.66,3861.32
48,2023-09-30T15:08:09.558Z,198205.82331118104,225140.88550625008,1.77,5.7,3.9,1.76,1.75,1.74,5.6,5.5,5.4,3.9,3.85,3.8,1587.46,9701.37,7281.45,232.36,2573.22,2007.34,136.16,1325.38,1418.13,1.77,1.78,1.79,5.7,5.8,5.9,3.95,4.0,4.1,1046.88,974.47,8790.36,2631.61,709.07,1836.62,2965.28,2788.84,3567.23
47,2023-09-30T15:09:43.215Z,206615.2687047836,214717.7792983733,1.76,5.7,3.95,1.75,1.74,1.73,5.6,5.5,5.4,3.9,3.85,3.8,3672.47,10502.55,2401.05,234.18,2926.23,1996.3,994.47,1928.5,1558.17,1.76,1.77,1.78,5.7,5.8,5.9,3.95,4.0,4.1,236.17,2527.21,1681.17,2506.06,693.64,1959.08,325.19,2415.66,3231.98
