minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
387,2023-05-28T10:29:17.197Z,14573.440970367265,144708.19429817412,1.36,1.35,1681.73,1.37,621.88,1.34,1613.72,1.38,1871.24,1.33,5481.45,1.39,1834.79,11.0,10.0,136.44,11.0,166.04,9.8,168.6,11.5,394.67,,,12.0,146.76,5.9,5.6,289.03,6.2,425.71,,,6.4,439.05,,,,
386,2023-05-28T10:29:17.197Z,14573.440970367265,144736.19597636352,1.36,1.35,1681.73,1.37,621.88,1.34,1628.73,1.38,1873.42,1.33,5472.78,1.39,1834.79,11.0,10.0,136.44,11.0,166.04,9.8,168.6,11.5,396.85,,,12.0,146.76,5.9,5.6,289.03,6.2,427.63,,,6.4,439.05,,,,
385,2023-05-28T10:29:17.197Z,14573.440970367265,144724.14110168797,1.36,1.35,1681.73,1.37,621.88,1.34,1620.18,1.38,1873.42,1.33,5481.4,1.39,1834.79,11.0,10.0,136.44,11.0,166.04,9.8,168.6,11.5,396.85,,,12.0,146.76,5.9,5.6,289.03,6.2,425.72,,,6.4,439.05,,,,
384,2023-05-28T10:29:17.197Z,14573.440970367265,144724.14110168797,1.36,1.35,1681.73,1.37,621.88,1.34,1620.18,1.38,1873.42,1.33,5481.4,1.39,1834.79,11.0,10.0,136.44,11.0,166.04,9.8,168.6,11.5,396.85,,,12.0,146.76,5.9,5.6,289.03,6.2,425.72,,,6.4,439.05,,,,
383,2023-05-28T10:35:15.193Z,14576.022296431196,145831.04836674334,1.35,1.35,2845.93,1.37,621.88,1.34,1618.02,1.38,1873.42,1.33,5490.06,1.39,1834.79,11.0,10.0,136.44,11.0,166.04,9.8,168.6,11.5,396.85,,,12.0,146.76,5.9,5.6,289.03,6.2,423.8,,,6.4,558.31,,,,
382,2023-05-28T10:35:15.193Z,14576.022296431196,146088.44570975713,1.35,1.35,2326.73,1.37,621.88,1.34,2070.3,1.38,1799.38,1.33,5603.11,1.39,2002.63,11.0,10.0,150.04,11.0,166.04,9.8,168.6,11.5,389.23,,,12.0,154.09,5.9,5.6,289.03,6.2,413.59,,,6.4,591.07,,,,
381,2023-05-28T10:36:47.937Z,14588.173079596472,146074.58248633012,1.35,1.35,2465.99,1.37,646.66,1.34,2043.1,1.38,1777.01,1.33,5489.18,1.39,2002.63,11.0,10.0,150.04,11.0,166.04,9.8,168.6,11.5,399.8,,,12.0,146.79,6.0,5.6,294.78,6.2,407.51,,,6.4,594.76,,,,
380,2023-05-28T10:36:47.937Z,14588.173079596472,134387.6781318373,1.35,1.35,2326.73,1.37,646.66,1.34,799.79,1.38,1556.17,1.33,3542.92,1.39,396.56,11.0,10.0,229.84,11.5,250.22,9.8,25.31,12.0,53.83,,,,,6.0,5.6,169.95,6.2,258.22,,,6.4,322.37,,,,
379,2023-05-28T10:38:29.199Z,14618.888765136016,133801.17140805183,1.36,1.36,240.86,1.37,598.12,1.35,2326.73,1.38,1556.17,1.34,835.99,1.39,497.7,11.0,10.0,229.84,11.5,273.0,9.8,25.31,12.0,26.0,,,,,5.9,5.6,145.81,6.0,103.11,5.5,227.63,6.2,161.46,,,6.4,322.37
378,2023-05-28T10:38:29.199Z,14618.888765136016,133816.835698948,1.36,1.36,240.86,1.37,598.12,1.35,2326.73,1.38,1556.17,1.34,851.58,1.39,497.7,11.0,10.0,229.84,11.5,273.0,9.8,25.31,12.0,26.0,,,,,5.9,5.6,145.81,6.0,103.11,5.5,227.63,6.2,161.46,,,6.4,322.37
