minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
147,2023-10-02T16:31:39.210Z,574453.797969133,1006733.5748885872,3.85,2.16,3.6,3.85,3.8,3.75,2.16,2.14,2.12,3.55,3.5,3.45,10602.7,8144.78,15219.66,18920.75,26918.49,27344.69,33615.66,29559.8,17284.61,3.9,3.95,4.0,2.18,2.2,2.22,3.6,3.65,3.7,8816.84,16248.94,15084.01,13814.78,47018.62,61771.98,21758.34,29748.67,19828.87
146,2023-10-02T16:32:16.446Z,574811.878969133,1031092.958170739,3.85,2.18,3.6,3.85,3.8,3.75,2.16,2.14,2.12,3.55,3.5,3.45,11268.04,8810.12,16087.12,18915.19,27272.19,28070.01,34337.6,30607.38,17895.89,3.9,3.95,4.0,2.18,2.2,2.22,3.6,3.65,3.7,9109.08,16538.14,15376.38,14162.46,49853.13,61154.67,22073.68,30373.42,19703.67
145,2023-10-02T16:31:39.210Z,574453.797969133,1006733.5748885812,3.85,2.16,3.6,3.85,3.8,3.75,2.16,2.14,2.12,3.55,3.5,3.45,10602.7,8144.78,15219.66,18920.75,26918.49,27344.69,33615.66,29559.8,17284.61,3.9,3.95,4.0,2.18,2.2,2.22,3.6,3.65,3.7,8816.84,16248.94,15084.01,13814.78,47018.62,61771.98,21758.34,29748.67,19828.87
144,2023-10-02T16:34:55.572Z,606181.7322325904,1026147.4663994685,3.85,2.18,3.55,3.85,3.8,3.75,2.18,2.16,2.14,3.55,3.5,3.45,10045.08,9169.18,8215.19,3969.19,21518.37,26099.11,33615.65,24149.59,23396.71,3.9,3.95,4.0,2.2,2.22,2.24,3.6,3.65,3.7,11886.6,17279.06,15288.49,48916.14,61115.68,16184.86,25072.95,27621.23,23581.61
143,2023-10-02T16:34:55.572Z,606181.7322325904,1026147.4663994685,3.85,2.18,3.55,3.85,3.8,3.75,2.18,2.16,2.14,3.55,3.5,3.45,10045.08,9169.18,8215.19,3969.19,21518.37,26099.11,33615.65,24149.59,23396.71,3.9,3.95,4.0,2.2,2.22,2.24,3.6,3.65,3.7,11886.6,17279.06,15288.49,48916.14,61115.68,16184.86,25072.95,27621.23,23581.61
142,2023-10-02T16:36:44.299Z,613519.5005732088,1015057.6346165383,3.8,2.2,3.6,3.8,3.75,3.7,2.18,2.16,2.14,3.55,3.5,3.45,7971.68,7464.21,37057.68,9997.7,38881.59,24255.54,34410.41,30330.9,17920.09,3.85,3.9,3.95,2.2,2.22,2.24,3.6,3.65,3.7,5901.8,15326.72,19410.72,27491.52,65221.18,20377.85,25562.49,21643.61,28602.91
141,2023-10-02T16:35:20.008Z,607794.1693945635,982910.9460149163,3.85,2.2,3.55,3.85,3.8,3.75,2.18,2.16,2.14,3.55,3.5,3.45,10045.08,8232.4,7564.87,3052.36,20018.63,22864.7,33326.57,23704.09,21972.73,3.9,3.95,4.0,2.2,2.22,2.24,3.6,3.65,3.7,10470.7,15612.45,13620.86,45535.37,60768.35,11647.22,23533.85,27356.44,21808.65
140,2023-10-02T16:38:33.268Z,613729.420964686,1015994.9546553103,3.85,2.18,3.55,3.8,3.75,3.7,2.18,2.16,2.14,3.55,3.5,3.45,7898.36,7491.33,37262.53,9939.68,39092.95,24046.44,34412.59,30436.56,17842.85,3.85,3.9,3.95,2.2,2.22,2.24,3.6,3.65,3.7,5918.09,15227.82,19419.16,27263.67,65745.07,20153.1,25561.42,21197.23,28631.73
139,2023-10-02T16:39:12.719Z,614334.300630686,1015687.4800417096,3.85,2.18,3.55,3.8,3.75,3.7,2.18,2.16,2.14,3.55,3.5,3.45,7805.95,7501.33,37281.02,9883.9,38723.74,24046.44,34412.59,30288.68,18933.68,3.85,3.9,3.95,2.2,2.22,2.24,3.6,3.65,3.7,5801.84,15196.65,19330.57,27043.06,65916.96,20182.79,25546.65,21197.23,28579.83
138,2023-10-02T16:39:22.620Z,614442.8800306859,1014826.4947333477,3.8,2.2,3.55,3.8,3.75,3.7,2.18,2.16,2.14,3.55,3.5,3.45,7789.78,7501.33,37278.77,9883.9,38723.74,24046.44,34377.94,30288.68,18932.94,3.85,3.9,3.95,2.2,2.22,2.24,3.6,3.65,3.7,5801.84,15196.65,19214.38,27013.97,65916.96,20155.3,25544.34,21197.23,28563.22
