minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
12,2023-10-01T18:45:01.545Z,186533.72127946588,271394.9884952497,2.16,4.2,3.4,2.14,2.12,2.1,4.1,4.0,3.95,3.4,3.35,3.3,2235.14,2811.02,9160.9,2098.2,5011.05,3995.78,5261.93,4758.96,6899.24,2.16,2.18,2.2,4.2,4.3,4.4,3.45,3.5,3.55,7455.98,22995.19,3163.69,3812.23,2877.69,3093.03,1884.42,3071.02,2367.23
11,2023-10-01T18:45:30.295Z,186646.8455695826,270327.29818301316,2.14,4.1,3.4,2.14,2.12,2.1,4.1,4.0,3.95,3.4,3.35,3.3,2239.38,2811.02,8663.02,2098.18,5055.79,3995.78,5211.15,4758.96,6582.4,2.16,2.18,2.2,4.2,4.3,4.4,3.45,3.5,3.55,7455.98,22995.15,3085.26,3565.45,2877.69,3051.73,1936.28,3073.61,2364.64
10,2023-10-01T18:47:18.334Z,203945.1804936867,266391.7862216095,2.12,4.2,3.45,2.1,2.08,2.06,4.1,4.0,3.95,3.4,3.35,3.3,6757.63,2127.69,5671.49,4346.42,5251.25,2106.27,6823.58,4527.95,5737.09,2.12,2.14,2.16,4.2,4.3,4.4,3.45,3.5,3.55,837.3,9893.21,12035.71,1000.21,1654.77,3628.4,703.21,1930.01,1445.92
9,2023-10-01T18:49:23.540Z,210741.620987061,273858.24574454525,2.14,4.1,3.4,2.12,2.1,2.08,4.1,4.0,3.95,3.4,3.35,3.3,2706.66,8502.59,4107.8,4802.91,5375.64,1764.01,7302.8,4519.55,6392.27,2.14,2.16,2.18,4.2,4.3,4.4,3.45,3.5,3.55,13475.36,10944.08,10295.71,1615.0,3255.48,4041.91,562.22,2439.57,2637.69
8,2023-10-01T18:49:41.263Z,210810.6816523561,275341.72573048295,2.12,4.2,3.4,2.12,2.1,2.08,4.1,4.0,3.95,3.4,3.35,3.3,2676.63,9636.72,4107.8,4818.0,5375.64,1764.01,7284.61,4519.55,6404.85,2.14,2.16,2.18,4.2,4.3,4.4,3.45,3.5,3.55,13475.36,10650.52,10586.58,1600.27,3240.67,4360.65,562.22,2439.57,2619.76
7,2023-10-01T18:51:13.299Z,211824.841870484,278408.80924621905,2.12,4.2,3.45,2.12,2.1,2.08,4.1,4.0,3.95,3.4,3.35,3.3,2785.02,8422.81,5017.11,5225.37,5272.16,1764.07,6746.94,4286.61,6566.06,2.14,2.16,2.18,4.2,4.3,4.4,3.45,3.5,3.55,13707.3,10835.72,10599.4,968.58,3294.11,4335.35,429.3,2450.57,2705.62
6,2023-10-01T18:53:12.415Z,218308.96916917135,271184.85372095794,2.12,4.1,3.5,2.12,2.1,2.08,4.1,4.0,3.95,3.45,3.4,3.35,585.87,7296.1,5830.94,5216.96,4852.24,1765.31,747.58,3328.99,4681.59,2.14,2.16,2.18,4.2,4.3,4.4,3.5,3.55,3.6,15058.89,10655.43,5572.81,1171.15,2351.79,3175.87,2526.21,1408.86,4571.49
5,2023-10-01T18:54:11.380Z,221971.82085144205,270178.0436336118,2.12,4.1,3.45,2.1,2.08,2.06,4.1,4.0,3.95,3.45,3.4,3.35,7488.83,4440.85,11688.28,5592.17,4737.34,1792.99,1947.66,2533.25,4759.03,2.12,2.14,2.16,4.3,4.4,4.5,3.5,3.55,3.6,170.84,15783.14,12667.97,3417.75,3175.87,781.29,2409.44,1245.08,5900.3
4,2023-10-01T18:53:12.415Z,218308.96916917135,273146.96438986424,2.12,4.1,3.5,2.12,2.1,2.08,4.1,4.0,3.95,3.45,3.4,3.35,585.87,7296.1,6135.62,5464.75,4799.4,1765.31,966.55,3345.85,4681.59,2.14,2.16,2.18,4.2,4.3,4.4,3.5,3.55,3.6,15724.58,10658.42,5989.73,1171.15,2570.48,3175.87,2492.16,1408.86,4747.52
3,2023-10-01T18:55:45.087Z,224801.92715019023,294275.4288188044,2.14,4.2,3.45,2.12,2.1,2.08,4.1,4.0,3.95,3.45,3.4,3.35,8741.9,7367.08,5018.24,4317.78,6254.98,1700.43,1694.31,2605.68,5130.22,2.14,2.16,2.18,4.2,4.3,4.4,3.5,3.55,3.6,14031.48,12989.24,6103.95,2121.23,3771.21,2611.98,2823.95,5135.6,1460.16
