minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
84,2023-05-08T15:02:52.039Z,97199.67875942428,206326.5253139418,1.5,1.49,2336.25,1.5,2219.54,1.48,3713.94,1.51,1998.03,1.47,3150.35,1.52,4362.13,8.2,8.0,303.41,8.2,341.89,7.8,550.94,8.4,655.86,7.6,592.77,8.6,382.39,4.9,4.8,537.52,4.9,392.22,4.7,577.36,5.0,1097.56,4.6,1328.9,5.1,1089.17
83,2023-05-08T15:04:29.966Z,97343.2244124932,205136.5447471442,1.49,1.49,2319.89,1.5,2235.32,1.48,3568.33,1.51,1998.03,1.47,3214.46,1.52,4381.85,8.2,8.0,303.41,8.2,338.2,7.8,634.97,8.4,655.86,7.6,509.26,8.6,179.72,4.9,4.8,537.52,4.9,359.53,4.7,588.77,5.0,1092.69,4.6,1317.18,5.1,1143.25
82,2023-05-08T15:05:40.379Z,97488.4185253327,205959.24624175328,1.49,1.49,2319.89,1.5,2475.32,1.48,3428.11,1.51,2436.76,1.47,3281.15,1.52,3848.86,8.2,8.0,303.41,8.2,317.2,7.8,682.97,8.4,602.92,7.6,476.63,8.6,273.92,4.9,4.8,598.92,4.9,377.28,4.7,665.37,5.0,1031.69,4.6,1201.49,5.1,1177.5
81,2023-05-08T15:08:03.301Z,97907.11440711626,204902.74786794596,1.5,1.49,2164.27,1.5,2297.02,1.48,3396.37,1.51,3154.68,1.47,3473.02,1.52,3314.49,8.0,8.0,272.45,8.2,345.87,7.8,682.97,8.4,609.47,7.6,467.77,8.6,273.92,4.9,4.8,610.39,4.9,367.69,4.7,661.16,5.0,985.31,4.6,1256.89,5.1,1177.5
80,2023-05-08T15:07:32.040Z,97821.1326416687,205794.8473710176,1.49,1.49,2165.41,1.5,2463.09,1.48,3396.37,1.51,2995.51,1.47,3313.1,1.52,3292.99,8.0,8.0,301.12,8.2,317.2,7.8,682.97,8.4,608.16,7.6,470.37,8.6,273.92,4.9,4.8,608.09,4.9,367.69,4.7,665.37,5.0,985.65,4.6,1201.49,5.1,1177.5
79,2023-05-08T15:09:56.889Z,98364.3170958008,205919.3791695112,1.49,1.49,1990.72,1.5,2296.02,1.48,3198.65,1.51,3361.02,1.47,3727.71,1.52,3274.64,8.2,8.0,272.45,8.2,347.6,7.8,684.97,8.4,710.21,7.6,492.51,8.6,179.72,4.9,4.8,662.01,4.9,307.97,4.7,659.7,5.0,933.59,4.6,1260.29,5.1,1184.5
78,2023-05-08T15:10:59.717Z,98403.49318361626,205160.3416040473,1.5,1.49,1989.8,1.5,2277.35,1.48,3198.65,1.51,3348.04,1.47,3727.71,1.52,3295.87,8.2,8.0,272.45,8.2,347.6,7.8,684.97,8.4,613.64,7.6,469.73,8.6,273.9,4.9,4.8,662.01,4.9,307.97,4.7,653.74,5.0,933.32,4.6,1266.38,5.1,1184.5
77,2023-05-08T15:10:59.717Z,98403.49318361626,205075.11463875085,1.5,1.49,1989.8,1.5,2277.35,1.48,3198.65,1.51,3348.04,1.47,3727.71,1.52,3295.87,8.2,8.0,272.45,8.2,347.6,7.8,684.97,8.4,613.64,7.6,469.73,8.6,273.9,4.9,4.8,662.01,4.9,307.97,4.7,653.74,5.0,933.32,4.6,1266.38,5.1,1184.5
76,2023-05-08T15:10:59.717Z,98403.49318361626,205075.11463875085,1.5,1.49,1989.8,1.5,2277.35,1.48,3198.65,1.51,3348.04,1.47,3727.71,1.52,3295.87,8.2,8.0,272.45,8.2,347.6,7.8,684.97,8.4,613.64,7.6,469.73,8.6,273.9,4.9,4.8,662.01,4.9,307.97,4.7,653.74,5.0,933.32,4.6,1266.38,5.1,1184.5
75,2023-05-08T15:14:09.271Z,98466.33008670068,205315.49108516963,1.5,1.49,1989.8,1.5,2155.04,1.48,3195.23,1.51,3468.28,1.47,3808.32,1.52,4861.14,8.2,8.0,249.52,8.2,362.05,7.8,684.97,8.4,613.64,7.6,493.62,8.6,273.9,4.9,4.8,662.01,4.9,307.97,4.7,852.68,5.0,933.32,4.6,1133.16,5.1,1018.67
