minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
267,2023-10-01T14:14:12.861Z,29280.13364650308,116260.35572485044,1.58,6.8,4.6,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,952.32,837.18,3377.82,238.25,210.72,565.39,897.7,1562.46,794.45,1.58,1.59,1.6,7.0,7.2,7.4,4.7,4.8,4.9,100.56,267.31,2443.84,286.55,486.86,600.63,730.43,1238.05,665.95
266,2023-10-01T14:14:12.861Z,29280.13364650308,116260.35572485044,1.58,6.8,4.6,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,952.32,837.18,3377.82,238.25,210.72,565.39,897.7,1562.46,794.45,1.58,1.59,1.6,7.0,7.2,7.4,4.7,4.8,4.9,100.56,267.31,2443.84,286.55,486.86,600.63,730.43,1238.05,665.95
265,2023-10-01T14:16:36.812Z,29334.63787150308,116089.57802704776,1.58,6.8,4.6,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,969.77,737.71,3086.81,269.46,445.39,444.46,897.37,1860.76,560.75,1.59,1.6,,7.0,7.2,7.4,4.7,4.8,4.9,882.64,2524.83,,286.33,382.58,613.92,730.11,1194.07,702.38
264,2023-10-01T14:18:35.993Z,29351.898073293527,116410.65580444616,1.57,6.8,4.6,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,964.89,796.71,2797.61,269.76,443.66,341.3,897.37,1858.25,563.33,1.59,1.6,,7.0,7.2,7.4,4.7,4.8,4.9,631.95,2622.28,,286.33,429.51,658.49,730.98,1243.64,704.38
263,2023-10-01T14:18:35.993Z,29351.898073293527,114985.73323028427,1.57,6.8,4.6,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,964.89,796.71,2797.61,269.76,430.82,438.6,897.37,1822.72,558.07,1.59,1.6,,7.0,7.2,7.4,4.7,4.8,4.9,959.35,2131.74,,286.33,429.51,658.49,730.98,1243.64,704.38
262,2023-10-01T14:18:35.993Z,29351.898073293527,114985.73323028427,1.57,6.8,4.6,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,964.89,796.71,2797.61,269.76,430.82,438.6,897.37,1822.72,558.07,1.59,1.6,,7.0,7.2,7.4,4.7,4.8,4.9,959.35,2131.74,,286.33,429.51,658.49,730.98,1243.64,704.38
261,2023-10-01T14:21:18.392Z,29404.77591108471,117185.36682741334,1.58,6.8,4.5,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,964.89,796.71,2797.74,308.23,408.68,653.2,866.32,1791.36,761.66,1.59,1.6,,7.0,7.2,7.4,4.7,4.8,4.9,1481.84,2358.56,,286.33,429.51,647.05,803.79,997.46,934.38
260,2023-10-01T14:21:18.392Z,29404.77591108471,117185.36682741334,1.58,6.8,4.5,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,964.89,796.71,2797.74,308.23,408.68,653.2,866.32,1791.36,761.66,1.59,1.6,,7.0,7.2,7.4,4.7,4.8,4.9,1481.84,2358.56,,286.33,429.51,647.05,803.79,997.46,934.38
259,2023-10-01T14:25:08.890Z,29440.47798103446,124242.87325872833,1.58,6.8,4.5,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,914.63,903.55,2742.9,321.08,393.11,612.73,829.22,1852.49,681.98,1.59,1.6,1.61,7.0,7.2,7.4,4.7,4.8,,1248.49,2424.17,2558.48,286.33,418.55,672.3,791.93,1936.49,
258,2023-10-01T14:23:52.206Z,29430.562231034455,124395.83729350251,1.58,6.8,4.5,1.57,1.56,1.55,6.6,6.4,6.2,4.5,4.4,4.3,914.63,838.18,2797.62,308.23,407.59,612.73,866.32,1854.28,681.98,1.59,1.6,,7.0,7.2,7.4,4.7,4.8,4.9,1253.45,2424.17,,286.33,418.55,669.98,781.56,1967.59,1893.52
