minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
180,2023-05-06T10:27:15.945Z,63848.90596561873,137934.82335150443,2.16,2.14,1649.68,2.16,133.47,2.12,2901.77,2.18,856.25,2.1,3019.49,2.2,1285.93,3.55,3.55,176.82,3.6,375.85,3.5,439.46,3.65,1478.25,3.45,602.21,3.7,313.58,3.9,3.9,738.63,3.95,343.98,3.85,151.3,4.0,344.95,3.8,260.52,4.1,1338.04
179,2023-05-06T10:27:25.365Z,63853.22596561873,139251.7964511817,2.16,2.14,1649.68,2.16,133.47,2.12,3001.57,2.18,856.63,2.1,2892.62,2.2,1285.93,3.6,3.55,176.82,3.6,371.53,3.5,439.46,3.65,1478.25,3.45,602.21,3.7,313.58,3.9,3.9,738.63,3.95,343.98,3.85,151.3,4.0,344.95,3.8,260.52,4.1,1338.04
178,2023-05-06T10:27:25.365Z,63853.22596561873,139251.7964511817,2.16,2.14,1649.68,2.16,133.47,2.12,3001.57,2.18,856.63,2.1,2892.62,2.2,1285.93,3.6,3.55,176.82,3.6,371.53,3.5,439.46,3.65,1478.25,3.45,602.21,3.7,313.58,3.9,3.9,738.63,3.95,343.98,3.85,151.3,4.0,344.95,3.8,260.52,4.1,1338.04
177,2023-05-06T10:27:25.365Z,63853.22596561873,139297.53570543035,2.16,2.14,1649.68,2.16,133.47,2.12,3001.57,2.18,856.63,2.1,2892.62,2.2,1285.96,3.6,3.55,176.82,3.6,371.53,3.5,439.46,3.65,1478.25,3.45,602.21,3.7,313.58,3.9,3.9,738.63,3.95,343.98,3.85,151.3,4.0,344.95,3.8,260.52,4.1,1338.04
176,2023-05-06T10:27:25.365Z,63853.22596561873,139256.23730964237,2.16,2.14,1649.68,2.16,133.47,2.12,3001.57,2.18,856.63,2.1,2892.62,2.2,1285.96,3.6,3.55,176.82,3.6,371.53,3.5,439.46,3.65,1478.25,3.45,602.21,3.7,313.58,3.9,3.9,738.63,3.95,343.98,3.85,151.3,4.0,344.95,3.8,260.52,4.1,1338.04
175,2023-05-06T10:33:08.207Z,63854.78177761873,139295.85628184685,2.16,2.14,1649.68,2.16,132.69,2.12,3001.57,2.18,856.63,2.1,2892.62,2.2,1285.97,3.6,3.55,176.82,3.6,371.53,3.5,438.98,3.65,1478.25,3.45,602.69,3.7,313.58,3.9,3.9,738.63,3.95,343.98,3.85,150.87,4.0,344.95,3.8,260.52,4.1,1338.04
174,2023-05-06T10:33:23.563Z,63856.92320875806,139294.62294102865,2.14,2.14,1648.61,2.16,132.69,2.12,3001.57,2.18,856.63,2.1,2892.62,2.2,1285.97,3.6,3.55,176.82,3.6,371.53,3.5,438.98,3.65,1478.25,3.45,602.69,3.7,313.8,3.9,3.9,738.63,3.95,343.98,3.85,150.87,4.0,344.95,3.8,260.52,4.1,1337.89
173,2023-05-06T10:33:23.563Z,63856.92320875806,139294.62294102865,2.14,2.14,1648.61,2.16,132.69,2.12,3001.57,2.18,856.63,2.1,2892.62,2.2,1285.97,3.6,3.55,176.82,3.6,371.53,3.5,438.98,3.65,1478.25,3.45,602.69,3.7,313.8,3.9,3.9,738.63,3.95,343.98,3.85,150.87,4.0,344.95,3.8,260.52,4.1,1337.89
172,2023-05-06T10:34:31.589Z,64002.46932075807,138880.04891820965,2.16,2.14,1701.6,2.18,907.49,2.12,2901.77,2.2,1285.97,2.1,3019.76,,,3.6,3.55,176.82,3.6,371.53,3.5,388.49,3.65,1478.25,3.45,653.92,3.7,302.54,3.9,3.9,738.63,3.95,343.98,3.85,104.96,4.0,344.95,3.8,260.52,4.1,1345.29
171,2023-05-06T10:35:27.375Z,64004.74799475807,138844.55665022583,2.16,2.14,1701.6,2.18,907.49,2.12,2899.64,2.2,1285.97,2.1,3019.76,,,3.6,3.55,176.82,3.6,371.53,3.5,388.49,3.65,1481.35,3.45,652.61,3.7,303.66,3.95,3.9,741.53,3.95,342.84,3.85,104.96,4.0,344.95,3.8,260.52,4.1,1345.29
