minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
119,2023-05-03T14:00:14.716Z,214517.40975550955,261461.08826828192,1.59,1.59,1044.27,1.6,5307.25,1.58,5456.93,1.61,3594.15,1.57,10592.96,1.62,4518.35,7.6,7.6,430.4,7.8,480.05,7.4,821.33,8.0,912.4,7.2,1824.15,8.2,1043.87,4.2,4.1,1097.59,4.2,1883.16,4.0,3972.36,4.3,2165.63,3.95,1157.78,4.4,3747.01
117,2023-05-03T14:00:14.716Z,214517.40975550955,261461.09388795545,1.59,1.59,1044.27,1.6,5307.25,1.58,5456.93,1.61,3594.15,1.57,10592.96,1.62,4518.35,7.6,7.6,430.4,7.8,480.05,7.4,821.33,8.0,912.4,7.2,1824.15,8.2,1043.87,4.2,4.1,1097.59,4.2,1883.16,4.0,3972.36,4.3,2165.63,3.95,1157.78,4.4,3747.01
116,2023-05-03T14:00:14.716Z,214517.40975550955,262590.19726343825,1.59,1.59,1044.27,1.6,5344.85,1.58,5468.84,1.61,3638.78,1.57,10599.66,1.62,4447.04,7.6,7.6,440.9,7.8,481.5,7.4,816.76,8.0,912.4,7.2,1839.34,8.2,1043.85,4.2,4.1,1097.59,4.2,1883.85,4.0,4518.08,4.3,2186.14,3.95,1157.78,4.4,3725.33
115,2023-05-03T14:01:55.260Z,214526.01245110316,262748.6375041053,1.6,1.59,1040.87,1.6,5343.95,1.58,5468.84,1.61,3638.78,1.57,10599.66,1.62,4447.04,7.6,7.6,440.9,7.8,481.5,7.4,816.76,8.0,911.72,7.2,1839.34,8.2,1044.5,4.2,4.1,1097.59,4.2,1882.56,4.0,4517.72,4.3,2187.4,3.95,1163.2,4.4,3725.33
114,2023-05-03T14:03:22.731Z,214546.92358412943,259517.06806471077,1.6,1.59,1038.1,1.6,5336.42,1.58,5473.58,1.61,3680.52,1.57,10600.07,1.62,4405.57,7.8,7.6,450.73,7.8,480.81,7.4,816.76,8.0,911.17,7.2,1839.35,8.2,1044.87,4.2,4.1,1097.59,4.2,1883.3,4.0,4325.79,4.3,2204.06,3.95,1355.11,4.4,3725.33
113,2023-05-03T14:03:22.731Z,214546.92358412943,259517.06806471077,1.6,1.59,1038.1,1.6,5336.42,1.58,5473.58,1.61,3680.52,1.57,10600.07,1.62,4405.57,7.8,7.6,450.73,7.8,480.81,7.4,816.76,8.0,911.17,7.2,1839.35,8.2,1044.87,4.2,4.1,1097.59,4.2,1883.3,4.0,4325.79,4.3,2204.06,3.95,1355.11,4.4,3725.33
112,2023-05-03T14:06:42.128Z,214959.8429323516,259012.9865062796,1.6,1.59,961.38,1.6,5506.85,1.58,5374.55,1.61,3737.17,1.57,10667.1,1.62,3956.02,7.8,7.6,460.24,7.8,472.23,7.4,793.76,8.0,904.92,7.2,1854.87,8.2,1061.25,4.2,4.1,1102.09,4.2,1884.11,4.0,4332.19,4.3,2244.73,3.95,1433.89,4.4,3686.65
111,2023-05-03T14:06:00.059Z,214927.63437847348,259035.4183171256,1.59,1.59,961.38,1.6,5522.95,1.58,5374.55,1.61,3737.17,1.57,10667.1,1.62,3956.02,7.8,7.6,460.24,7.8,472.23,7.4,793.76,8.0,904.92,7.2,1854.87,8.2,1061.25,4.2,4.1,1102.09,4.2,1884.11,4.0,4338.63,4.3,2244.73,3.95,1433.89,4.4,3686.65
110,2023-05-03T14:07:01.152Z,214992.0516899545,259080.52155941795,1.6,1.59,961.54,1.6,5506.85,1.58,5374.55,1.61,3737.17,1.57,10667.1,1.62,3934.14,7.8,7.6,460.24,7.8,472.23,7.4,793.76,8.0,904.95,7.2,1854.87,8.2,1056.89,4.1,4.1,1093.44,4.2,1884.17,4.0,4332.19,4.3,2244.67,3.95,1433.89,4.4,3686.65
109,2023-05-03T14:09:32.624Z,215951.1855806925,262467.36202319374,1.59,1.59,461.54,1.6,5506.13,1.58,5289.91,1.61,3737.17,1.57,9666.78,1.62,4428.6,7.8,7.6,460.24,7.8,472.23,7.4,802.76,8.0,780.17,7.2,1842.51,8.2,1184.87,4.2,4.1,1105.91,4.2,1669.08,4.0,4381.9,4.3,2532.73,3.95,1361.89,4.4,3032.35
