minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
57,2023-05-07T10:00:49.402Z,68735.97291062749,178986.8761189949,6.8,6.8,1042.04,7.0,144.76,6.6,392.01,7.2,1091.24,6.4,270.24,7.4,673.18,1.53,1.53,2840.05,1.54,264.3,1.52,2450.98,1.55,2667.97,1.51,2446.38,1.56,2830.23,5.0,4.9,172.75,5.1,1002.74,4.8,658.11,5.2,632.64,4.7,395.52,,
56,2023-05-07T10:00:49.402Z,68735.97291062749,178986.8761189949,6.8,6.8,1042.04,7.0,144.76,6.6,392.01,7.2,1091.24,6.4,270.24,7.4,673.18,1.53,1.53,2840.05,1.54,264.3,1.52,2450.98,1.55,2667.97,1.51,2446.38,1.56,2830.23,5.0,4.9,172.75,5.1,1002.74,4.8,658.11,5.2,632.64,4.7,395.52,,
55,2023-05-07T10:02:17.789Z,68809.06246888677,180121.32177712567,6.8,6.8,1042.04,7.0,144.76,6.6,269.12,7.2,1074.35,6.4,409.14,7.4,684.85,1.53,1.53,2820.94,1.54,264.3,1.52,2881.39,1.55,2635.95,1.51,2192.08,1.56,3082.94,5.0,4.9,162.62,5.1,986.36,4.8,676.09,5.2,638.26,4.7,395.52,,
54,2023-05-07T10:03:20.201Z,68892.97805396859,181497.89978590867,6.8,6.8,1055.57,7.0,144.76,6.6,389.84,7.2,1124.25,6.4,371.79,7.4,684.85,1.54,1.53,2819.37,1.54,464.05,1.52,2891.01,1.55,3436.9,1.51,2248.1,1.56,2683.27,5.0,4.9,221.25,5.1,993.89,4.8,740.17,5.2,656.35,4.7,330.07,,
53,2023-05-07T10:04:09.937Z,69102.58957911143,180994.8946748324,7.0,6.8,1091.65,7.0,117.17,6.6,400.18,7.2,1192.92,6.4,399.03,7.4,666.02,1.53,1.53,2809.37,1.54,869.58,1.52,2959.64,1.55,2236.64,1.51,2123.65,1.56,2581.9,5.0,4.9,322.15,5.1,994.62,4.8,768.38,5.2,716.01,4.7,389.72,,
52,2023-05-07T10:05:30.816Z,71072.58512030226,184933.5560188252,7.0,6.8,1181.98,7.0,191.6,6.6,528.1,7.2,1372.48,6.4,420.79,7.4,725.2,1.53,1.53,2982.89,1.54,126.81,1.52,3308.54,1.55,3098.26,1.51,2690.58,1.56,3007.83,5.0,4.9,437.17,5.1,1157.37,4.8,746.74,5.2,863.22,4.7,629.49,,
51,2023-05-07T10:05:30.816Z,71072.58512030226,184933.5560188252,7.0,6.8,1181.98,7.0,191.6,6.6,528.1,7.2,1372.48,6.4,420.79,7.4,725.2,1.53,1.53,2982.89,1.54,126.81,1.52,3308.54,1.55,3098.26,1.51,2690.58,1.56,3007.83,5.0,4.9,437.17,5.1,1157.37,4.8,746.74,5.2,863.22,4.7,629.49,,
50,2023-05-07T10:08:04.601Z,77062.44858196769,191887.90087095456,6.8,6.6,155.34,6.8,554.94,6.4,678.28,7.0,1054.48,6.2,1214.9,7.2,452.14,1.56,1.55,1523.25,1.56,2182.25,1.54,6372.51,1.57,1412.56,1.53,5502.23,1.58,1573.12,4.9,4.8,368.81,4.9,219.43,4.7,1416.59,5.0,758.26,4.6,384.86,5.1,428.55
49,2023-05-07T10:09:59.006Z,77739.23214631657,193324.48427889167,6.6,6.6,134.01,6.8,1304.22,6.4,686.1,7.0,1037.05,6.2,1067.37,7.2,523.74,1.56,1.55,2220.4,1.56,2103.85,1.54,6595.28,1.57,1288.58,1.53,6311.91,1.58,1652.11,4.9,4.8,426.3,4.9,402.2,4.7,1431.19,5.0,574.16,4.6,500.24,5.1,639.53
48,2023-05-07T10:09:44.279Z,77341.27169460224,193539.17669238872,6.6,6.6,210.86,6.8,1312.62,6.4,686.1,7.0,1048.91,6.2,1097.74,7.2,522.6,1.56,1.55,2123.44,1.56,2224.53,1.54,6558.83,1.57,1611.62,1.53,6221.2,1.58,1333.12,4.9,4.8,426.3,4.9,402.2,4.7,1427.85,5.0,675.6,4.6,479.41,5.1,514.16
47,2023-05-07T10:09:44.279Z,77341.27169460224,193539.17669238872,6.6,6.6,210.86,6.8,1312.62,6.4,686.1,7.0,1048.91,6.2,1097.74,7.2,522.6,1.56,1.55,2123.44,1.56,2224.53,1.54,6558.83,1.57,1611.62,1.53,6221.2,1.58,1333.12,4.9,4.8,426.3,4.9,402.2,4.7,1427.85,5.0,675.6,4.6,479.41,5.1,514.16
46,2023-05-07T10:12:51.506Z,82539.44424316449,192202.96036980324,6.8,6.6,418.44,6.8,580.83,6.4,644.29,7.0,1194.58,6.2,787.44,7.2,475.61,1.56,1.55,1745.65,1.56,813.92,1.54,7124.58,1.57,2236.39,1.53,6152.6,1.58,1432.56,4.9,4.8,545.7,4.9,239.09,4.7,881.11,5.0,1052.69,4.6,597.11,5.1,570.53
45,2023-05-07T10:13:17.044Z,82683.56917203109,192213.8377452453,6.8,6.6,524.42,6.8,614.34,6.4,664.06,7.0,1234.78,6.2,846.79,7.2,242.26,1.55,1.55,1547.52,1.56,983.03,1.54,6562.52,1.57,2400.99,1.53,6286.22,1.58,1799.14,4.9,4.8,604.32,4.9,264.91,4.7,974.06,5.0,1066.29,4.6,592.12,5.1,467.49
44,2023-05-07T10:14:10.264Z,85192.17058044049,191825.4998503609,6.8,6.6,419.17,6.8,825.26,6.4,315.96,7.0,1176.69,6.2,1116.54,7.2,234.39,1.56,1.56,2458.63,1.57,1370.44,1.55,2129.59,1.58,1669.87,1.54,6593.42,1.59,2333.77,4.8,4.8,279.91,4.9,1013.44,4.7,561.33,5.0,591.5,4.6,591.45,5.1,551.53
43,2023-05-07T10:14:28.888Z,85255.1015884173,192460.6963306814,6.8,6.6,441.72,6.8,757.4,6.4,440.89,7.0,1040.78,6.2,991.81,7.2,442.9,1.56,1.56,2456.62,1.57,966.43,1.55,2127.47,1.58,1926.33,1.54,7983.32,1.59,1494.7,4.8,4.8,183.77,4.9,1072.32,4.7,327.78,5.0,555.24,4.6,780.7,5.1,802.62
42,2023-05-07T10:17:10.143Z,92132.89348701866,183513.31932080645,6.4,6.4,396.13,6.6,1080.3,6.2,754.24,6.8,520.32,6.0,933.94,7.0,714.11,1.59,1.58,521.07,1.59,918.39,1.57,3425.35,1.6,2285.36,1.56,5326.49,1.61,1265.45,4.8,4.7,112.92,4.8,812.79,4.6,578.53,4.9,571.02,4.5,654.63,5.0,1144.45
41,2023-05-07T10:17:10.143Z,92132.89348701866,191287.92667526324,6.4,6.4,502.04,6.6,1081.25,6.2,730.0,6.8,806.66,6.0,1047.4,7.0,661.84,1.59,1.58,790.28,1.59,922.33,1.57,3425.35,1.6,2705.1,1.56,5923.09,1.61,1119.17,4.8,4.7,114.25,4.8,901.4,4.6,567.37,4.9,662.83,4.5,749.73,5.0,1447.17
40,2023-05-07T10:19:08.859Z,102594.76915294609,194590.29810219075,6.2,6.2,625.98,6.4,578.67,6.0,639.46,6.6,1479.52,5.9,424.15,6.8,493.69,1.61,1.61,732.31,1.62,1008.55,1.6,2822.58,1.63,3758.17,1.59,3022.13,1.64,1363.29,4.5,4.5,740.91,4.6,585.31,4.4,735.18,4.7,985.91,4.3,594.66,4.8,705.39
39,2023-05-07T10:19:22.464Z,102780.69178301663,194604.95734576983,6.2,6.2,624.22,6.4,581.96,6.0,571.28,6.6,1517.2,5.9,462.23,6.8,498.1,1.61,1.61,766.74,1.62,1077.63,1.6,2813.11,1.63,3910.74,1.59,2756.54,1.64,1214.28,4.6,4.5,799.53,4.6,555.27,4.4,765.21,4.7,1002.64,4.3,562.9,4.8,667.21
38,2023-05-07T10:18:58.923Z,102218.83554368572,193937.576671798,6.2,6.2,535.35,6.4,418.19,6.0,598.01,6.6,1619.03,5.9,428.77,6.8,465.17,1.6,1.6,2794.9,1.61,165.73,1.59,3107.1,1.62,743.53,1.58,4670.62,1.63,3663.48,4.6,4.5,715.05,4.6,289.84,4.4,711.12,4.7,1119.45,4.3,598.89,4.8,565.41
37,2023-05-07T10:21:51.157Z,109019.88946668767,186844.04467188916,6.2,6.0,405.41,6.2,320.88,5.9,451.8,6.4,1123.15,5.8,387.65,6.6,653.46,1.62,1.62,662.84,1.63,403.56,1.61,2434.32,1.64,2919.94,1.6,2767.79,1.65,2224.31,4.6,4.5,937.92,4.7,535.54,4.4,466.78,4.8,1085.61,4.3,721.92,,
36,2023-05-07T10:23:16.273Z,112003.56751693093,181273.2964572541,6.2,6.0,130.96,6.2,425.51,5.9,419.31,6.4,1316.62,5.8,270.0,6.6,705.5,1.62,1.62,787.1,1.63,1606.37,1.61,3789.48,1.64,1740.57,1.6,1904.06,1.65,3005.81,4.6,4.5,831.55,4.7,569.3,4.4,1098.78,4.8,807.36,4.3,580.66,,
35,2023-05-07T10:23:49.383Z,112350.6534946738,180944.40353808616,6.0,6.0,174.74,6.2,437.28,5.9,401.02,6.4,1323.98,5.8,270.0,6.6,717.43,1.63,1.62,731.66,1.63,1545.75,1.61,3297.69,1.64,1900.73,1.6,2341.82,1.65,2762.36,4.6,4.5,842.02,4.7,526.73,4.4,1091.2,4.8,882.6,4.3,620.61,,
34,2023-05-07T10:22:22.392Z,111053.16044104371,184501.14657291523,6.2,5.9,382.65,6.2,346.59,5.8,396.91,6.4,1280.33,,,6.6,653.25,1.62,1.62,1362.33,1.63,1375.91,1.61,3322.18,1.64,1708.2,1.6,1893.21,1.65,1951.1,4.6,4.5,788.71,4.7,713.25,4.4,932.12,4.8,413.48,4.3,498.34,,
33,2023-05-07T10:26:00.723Z,113366.10520893973,184879.25793747712,6.2,6.0,404.82,6.2,533.24,5.9,251.36,6.4,1102.43,5.8,612.66,6.6,829.48,1.61,1.61,3187.76,1.62,395.98,1.6,2096.42,1.63,3111.92,1.59,2946.37,1.64,2125.01,4.6,4.6,328.29,4.7,336.32,4.5,1183.88,4.8,1093.02,4.4,888.74,4.9,862.16
32,2023-05-07T10:26:27.292Z,113382.16242836748,185463.69159751196,6.2,6.0,404.82,6.2,533.24,5.9,297.59,6.4,930.04,5.8,610.42,6.6,970.63,1.62,1.61,2502.48,1.62,387.95,1.6,1692.91,1.63,3066.92,1.59,2849.52,1.64,2125.01,4.6,4.6,328.29,4.7,335.32,4.5,1162.99,4.8,1105.42,4.4,891.7,4.9,644.03
31,2023-05-07T10:28:24.180Z,114630.91664676394,193839.06850003716,6.0,6.0,679.93,6.2,435.6,5.9,523.73,6.4,733.27,5.8,571.2,6.6,962.49,1.61,1.61,2065.35,1.62,756.37,1.6,1384.66,1.63,3989.78,1.59,2761.8,1.64,3195.03,4.6,4.6,448.82,4.7,668.54,4.5,1538.14,4.8,1115.26,4.4,733.48,4.9,970.42
30,2023-05-07T10:28:21.377Z,114268.993564902,193695.93143664056,6.0,6.0,674.94,6.2,430.77,5.9,523.73,6.4,778.79,5.8,491.18,6.6,962.49,1.62,1.61,2246.31,1.62,469.89,1.6,1384.66,1.63,3989.78,1.59,2742.96,1.64,3176.78,4.6,4.6,448.82,4.7,668.54,4.5,1531.48,4.8,1109.02,4.4,637.61,4.9,1035.99
29,2023-05-07T10:29:15.573Z,117924.81732899796,194450.24444477225,6.2,6.0,729.0,6.2,440.5,5.9,554.95,6.4,838.51,5.8,702.52,6.6,1072.07,1.62,1.61,2555.99,1.62,1087.76,1.6,1785.89,1.63,3469.02,1.59,2794.65,1.64,3854.71,4.6,4.6,453.45,4.7,604.02,4.5,1585.77,4.8,1173.01,4.4,793.54,4.9,1155.77
28,2023-05-07T10:29:58.412Z,118962.8755934506,193669.78545820745,6.2,6.0,754.53,6.2,373.37,5.9,490.32,6.4,861.16,5.8,657.07,6.6,1084.4,1.61,1.61,2530.73,1.62,702.56,1.6,1644.92,1.63,3349.29,1.59,2698.49,1.64,3638.43,4.6,4.6,432.42,4.7,603.92,4.5,1530.49,4.8,1224.65,4.4,724.33,4.9,1121.43
27,2023-05-07T10:32:10.820Z,123099.9507533046,192961.15100089565,6.2,6.2,367.11,6.4,509.92,6.0,1349.78,6.6,930.23,5.9,420.1,6.8,1333.05,1.6,1.6,1186.61,1.61,2321.51,1.59,2570.32,1.62,1007.81,1.58,3820.23,1.63,2891.06,4.6,4.6,151.73,4.7,806.5,4.5,1615.01,4.8,361.59,4.4,1134.25,4.9,1891.09
26,2023-05-07T10:31:55.207Z,123008.3590562862,193232.85958605775,6.2,6.2,116.01,6.4,552.16,6.0,1199.77,6.6,910.66,5.9,548.38,6.8,1334.64,1.61,1.6,1274.81,1.61,2331.36,1.59,2564.81,1.62,628.4,1.58,3851.87,1.63,3207.7,4.6,4.6,210.5,4.7,565.57,4.5,1615.01,4.8,558.05,4.4,1133.01,4.9,1475.85
25,2023-05-07T10:31:43.325Z,122014.90988466688,193022.54620283225,6.2,6.0,871.2,6.2,186.48,5.9,329.92,6.4,706.9,5.8,909.14,6.6,1111.74,1.61,1.61,1325.85,1.62,620.63,1.6,1879.53,1.63,3834.52,1.59,2777.67,1.64,4649.45,4.6,4.6,208.8,4.7,422.43,4.5,1505.72,4.8,1331.62,4.4,807.81,4.9,758.1
24,2023-05-07T10:34:05.462Z,124480.13714211882,190254.07624142297,6.2,6.0,739.01,6.4,775.46,5.9,637.94,6.6,871.45,,,6.8,1029.74,1.6,1.6,1111.94,1.61,2149.88,1.59,2359.21,1.62,966.83,1.58,3153.15,1.63,2478.41,4.7,4.6,437.89,4.7,257.27,4.5,1159.15,4.8,540.85,4.4,1316.97,4.9,1085.39
23,2023-05-07T10:34:46.326Z,126502.19194551336,187749.653839131,6.0,6.0,474.05,6.2,345.1,5.9,422.82,6.4,657.58,5.8,679.66,6.6,1318.65,1.61,1.61,805.28,1.62,368.24,1.6,2784.14,1.63,2890.5,1.59,2520.53,1.64,2472.51,4.6,4.6,443.71,4.7,171.32,4.5,1207.94,4.8,875.51,4.4,678.4,4.9,1146.48
22,2023-05-07T10:37:00.565Z,133423.55878538507,202175.64103333253,6.2,6.0,611.47,6.2,814.64,5.9,380.04,6.4,1574.15,5.8,794.31,6.6,1238.09,1.62,1.61,2334.16,1.62,1610.1,1.6,4284.35,1.63,3596.76,1.59,2433.3,1.64,5577.27,4.6,4.6,4984.47,4.7,224.13,4.5,1443.17,4.8,1027.79,4.4,925.1,4.9,1120.24
21,2023-05-07T10:37:45.903Z,134191.64298303597,199929.60654814864,6.0,6.0,271.57,6.2,626.94,5.9,535.75,6.4,1660.28,5.8,649.32,6.6,1429.1,1.62,1.61,1190.82,1.62,1622.97,1.6,4392.57,1.63,2788.16,1.59,3447.71,1.64,5101.61,4.6,4.6,4812.21,4.7,188.29,4.5,1604.78,4.8,670.63,4.4,775.95,4.9,1274.82
20,2023-05-07T10:38:35.489Z,134199.49544146087,199395.55504022344,6.0,6.0,310.13,6.2,626.94,5.9,535.75,6.4,1665.63,5.8,631.31,6.6,1415.8,1.62,1.61,1190.82,1.62,1638.21,1.6,4388.66,1.63,2989.43,1.59,3469.2,1.64,5055.98,4.7,4.6,4812.21,4.7,186.94,4.5,1604.78,4.8,707.24,4.4,781.56,4.9,1286.17
19,2023-05-07T10:39:09.051Z,135193.18483039323,205393.92162900532,6.2,6.0,508.79,6.2,472.14,5.9,533.57,6.4,1754.69,5.8,767.38,6.6,1500.33,1.61,1.61,1420.47,1.62,1730.55,1.6,4744.92,1.63,4129.28,1.59,3733.75,1.64,5399.48,4.7,4.6,4868.58,4.7,272.17,4.5,1309.34,4.8,918.93,4.4,1117.72,4.9,1345.82
