minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
297,2023-05-28T10:30:20.391Z,266147.57529793127,243210.36935872532,1.61,1.61,379.39,1.62,1105.7,1.6,1609.97,1.63,5135.67,1.59,2708.53,1.64,4186.64,6.4,6.2,791.61,6.4,1176.93,6.0,1139.26,6.6,1764.5,5.9,772.92,6.8,1935.85,4.6,4.5,1953.67,4.6,811.05,4.4,1304.72,4.7,1876.13,4.3,1655.19,4.8,1760.24
296,2023-05-28T10:32:03.931Z,272994.4224534707,235307.49265300363,1.62,1.61,488.23,1.63,4517.01,1.6,1408.23,1.64,2513.3,,,1.65,2792.63,6.2,6.2,770.09,6.4,585.23,6.0,1121.86,6.6,1233.16,5.9,709.87,6.8,2287.75,4.6,4.5,1534.75,4.6,1126.87,4.4,558.98,4.7,1705.46,4.3,1537.05,4.8,1694.88
295,2023-05-28T10:33:04.970Z,273873.2794094707,237305.89981333347,1.61,1.61,245.1,1.62,423.52,1.6,1427.86,1.63,4340.92,1.59,3807.34,1.64,1060.68,6.2,6.2,776.74,6.4,530.02,6.0,1144.82,6.6,1235.55,5.9,654.24,6.8,2348.44,4.5,4.5,1195.07,4.6,1193.29,4.4,714.91,4.7,1712.14,4.3,1321.72,4.8,1778.53
294,2023-05-28T10:32:03.931Z,272994.4224534707,235813.73880446216,1.62,1.61,637.23,1.63,4517.01,1.6,1427.68,1.64,2546.99,,,1.65,2810.29,6.2,6.2,770.09,6.4,682.71,6.0,1121.86,6.6,1291.22,5.9,732.22,6.8,2258.47,4.6,4.5,1534.75,4.6,1277.02,4.4,571.18,4.7,1712.08,4.3,1546.47,4.8,1638.41
293,2023-05-28T10:35:16.558Z,274448.0333542298,239082.8011546325,1.61,1.61,225.1,1.62,506.03,1.6,2510.69,1.63,4171.39,1.59,2800.91,1.64,1456.37,6.2,6.2,815.44,6.4,274.75,6.0,1154.95,6.6,1923.0,5.9,661.46,6.8,1730.46,4.5,4.5,1057.96,4.6,1411.72,4.4,775.21,4.7,2140.59,4.3,904.77,4.8,1550.08
292,2023-05-28T10:36:04.035Z,274494.0573542298,239602.45856132644,1.62,1.61,375.6,1.62,500.02,1.6,2450.69,1.63,4171.39,1.59,3380.87,1.64,1301.37,6.2,6.2,774.44,6.4,582.73,6.0,1250.14,6.6,1650.74,5.9,662.65,6.8,1737.07,4.5,4.5,1057.96,4.6,1463.13,4.4,783.99,4.7,2120.17,4.3,1244.85,4.8,1466.64
291,2023-05-28T10:36:38.970Z,274572.5052622298,239322.6358265579,1.62,1.61,402.07,1.62,476.28,1.6,2284.94,1.63,4284.65,1.59,4662.44,1.64,1296.77,6.2,6.2,774.44,6.4,589.39,6.0,1131.23,6.6,1778.08,5.9,781.77,6.8,1780.32,4.6,4.5,1119.32,4.6,1405.15,4.4,679.11,4.7,2163.74,4.3,1247.49,4.8,1525.97
290,2023-05-28T10:38:15.716Z,275227.67146104993,231151.58566899944,1.61,1.61,345.37,1.62,545.32,1.6,1654.52,1.63,3106.02,1.59,3356.71,1.64,2064.39,6.2,6.2,733.59,6.4,504.43,6.0,1108.48,6.6,1052.13,5.9,782.43,6.8,1866.19,4.5,4.5,485.8,4.6,1288.65,4.4,704.53,4.7,1949.13,4.3,2186.78,4.8,1469.97
289,2023-05-28T10:39:07.207Z,275341.4312830499,224336.79506946536,1.62,1.61,375.29,1.62,416.4,1.6,1654.52,1.63,2594.95,1.59,3010.87,1.64,2567.76,6.2,6.2,733.59,6.4,511.95,6.0,1085.91,6.6,1019.16,5.9,664.57,6.8,1874.29,4.5,4.5,484.41,4.6,1324.01,4.4,657.06,4.7,1849.13,4.3,2002.35,4.8,1374.95
288,2023-05-28T10:40:10.775Z,281038.6317109075,234076.34979016587,1.63,1.62,2763.45,1.63,1801.23,1.61,3101.99,1.64,2418.72,1.6,3514.24,1.65,1787.52,6.2,6.2,531.7,6.4,729.87,6.0,1373.78,6.6,1044.76,5.9,371.18,6.8,2118.54,4.4,4.4,389.65,4.5,557.6,4.3,2295.33,4.6,1984.08,4.2,1669.5,4.7,1570.07
287,2023-05-28T10:41:43.782Z,281765.5500849087,234068.9481126195,1.62,1.62,2851.15,1.63,1467.17,1.61,3839.59,1.64,2170.65,1.6,3050.64,1.65,1954.46,6.2,6.2,510.83,6.4,779.87,6.0,1413.71,6.6,1032.71,5.9,326.36,6.8,2150.3,4.4,4.4,371.57,4.5,576.9,4.3,2221.53,4.6,1992.43,4.2,1788.59,4.7,1550.71
286,2023-05-28T10:42:25.855Z,282013.7318804413,235611.80213261783,1.63,1.62,2851.15,1.63,1941.43,1.61,3839.59,1.64,2287.8,1.6,3554.01,1.65,1826.04,6.2,6.2,507.64,6.4,779.87,6.0,1542.56,6.6,1061.82,5.9,333.41,6.8,2121.58,4.4,4.4,415.23,4.5,757.94,4.3,2401.3,4.6,1985.84,4.2,1627.93,4.7,1554.92
285,2023-05-28T10:43:02.347Z,284621.6286908566,232829.533146889,1.62,1.61,707.45,1.62,1120.34,1.6,3637.54,1.63,753.71,1.59,2195.22,1.64,3002.54,6.2,6.2,806.75,6.4,646.16,6.0,1171.94,6.6,957.57,5.9,319.08,6.8,1915.68,4.5,4.4,1003.23,4.5,694.32,4.3,1844.11,4.6,1650.23,4.2,1563.56,4.7,1677.56
284,2023-05-28T10:44:03.107Z,285624.565999036,236881.4338136317,1.62,1.61,822.51,1.62,615.57,1.6,4655.29,1.63,753.71,1.59,3876.92,1.64,3115.88,6.4,6.2,687.62,6.4,628.45,6.0,1222.18,6.6,1110.8,5.9,725.27,6.8,1902.02,4.5,4.4,838.38,4.5,1817.05,4.3,1842.2,4.6,3000.1,4.2,1792.63,4.7,1654.98
283,2023-05-28T10:45:16.421Z,286830.62491903594,235803.9048323108,1.62,1.62,486.7,1.63,797.43,1.61,1067.59,1.64,2558.63,1.6,4678.43,1.65,1458.17,6.2,6.2,521.03,6.4,634.2,6.0,1234.06,6.6,1241.91,5.9,650.36,6.8,1711.01,4.4,4.4,504.49,4.5,1819.35,4.3,1865.74,4.6,3257.28,4.2,1873.75,4.7,1395.68
282,2023-05-28T10:45:42.947Z,287806.333719036,247624.83722602247,1.62,1.61,1067.59,1.62,739.84,1.6,5198.26,1.63,753.71,1.59,4827.79,1.64,3084.14,6.2,6.2,714.34,6.4,634.2,6.0,1337.24,6.6,1170.61,5.9,822.78,6.8,2063.72,4.5,4.4,882.08,4.5,1818.2,4.3,1842.2,4.6,3356.97,4.2,1827.23,4.7,1563.44
281,2023-05-28T10:45:42.947Z,287806.333719036,247624.83722602247,1.62,1.61,1067.59,1.62,739.84,1.6,5198.26,1.63,753.71,1.59,4827.79,1.64,3084.14,6.2,6.2,714.34,6.4,634.2,6.0,1337.24,6.6,1170.61,5.9,822.78,6.8,2063.72,4.5,4.4,882.08,4.5,1818.2,4.3,1842.2,4.6,3356.97,4.2,1827.23,4.7,1563.44
280,2023-05-28T10:49:05.387Z,289072.2288009091,246108.26658141767,1.62,1.62,253.15,1.63,917.72,1.61,862.4,1.64,2652.81,1.6,5082.29,1.65,1284.83,6.2,6.2,496.2,6.4,605.21,6.0,1399.15,6.6,1207.42,5.9,753.89,6.8,1994.98,4.4,4.4,521.57,4.5,1806.96,4.3,2246.21,4.6,3283.31,4.2,1574.07,4.7,1513.71
279,2023-05-28T10:47:41.937Z,288955.39944446407,246000.6306459785,1.62,1.62,253.15,1.63,963.75,1.61,862.4,1.64,2602.62,1.6,5477.34,1.65,1408.12,6.2,6.2,519.21,6.4,640.2,6.0,1411.65,6.6,1207.42,5.9,750.23,6.8,1986.04,4.4,4.4,507.77,4.5,1830.85,4.3,1948.96,4.6,3352.31,4.2,1842.52,4.7,1544.07
278,2023-05-28T10:49:05.387Z,289072.2288009091,246108.26658141767,1.62,1.62,253.15,1.63,917.72,1.61,862.4,1.64,2652.81,1.6,5082.29,1.65,1284.83,6.2,6.2,496.2,6.4,605.21,6.0,1399.15,6.6,1207.42,5.9,753.89,6.8,1994.98,4.4,4.4,521.57,4.5,1806.96,4.3,2246.21,4.6,3283.31,4.2,1574.07,4.7,1513.71
277,2023-05-28T10:49:43.103Z,289114.4903389091,244534.0590808757,1.63,1.62,270.41,1.63,899.31,1.61,829.56,1.64,2614.06,1.6,5196.58,1.65,1473.85,6.2,6.2,498.01,6.4,666.21,6.0,1391.26,6.6,1209.85,5.9,753.89,6.8,1941.07,4.4,4.4,507.13,4.5,1826.17,4.3,2006.23,4.6,3305.08,4.2,1853.68,4.7,1521.41
276,2023-05-28T10:52:57.357Z,289544.122177886,237813.52695196265,1.62,1.62,513.17,1.63,904.77,1.61,733.39,1.64,1621.34,1.6,4547.56,1.65,2681.88,6.4,6.2,496.86,6.4,537.82,6.0,1434.9,6.6,1098.56,5.9,821.06,6.8,1776.55,4.4,4.3,2092.24,4.5,1855.64,4.2,2003.23,4.6,3105.72,,,4.7,1768.72
275,2023-05-28T10:53:04.879Z,289624.664177886,237603.10804303864,1.62,1.62,513.17,1.63,904.77,1.61,733.39,1.64,1621.34,1.6,4386.47,1.65,2681.88,6.4,6.2,496.86,6.4,497.55,6.0,1434.9,6.6,1098.56,5.9,821.06,6.8,1776.55,4.4,4.3,2092.24,4.5,1855.64,4.2,2003.23,4.6,3105.72,,,4.7,1768.72
274,2023-05-28T10:53:26.515Z,289667.7178084166,237502.18661523223,1.62,1.62,513.17,1.63,904.77,1.61,733.39,1.64,1621.34,1.6,4300.36,1.65,2681.88,6.4,6.2,496.86,6.4,476.02,6.0,1434.9,6.6,1098.56,5.9,821.06,6.8,1776.55,4.4,4.3,2092.24,4.5,1855.64,4.2,2003.23,4.6,3105.72,,,4.7,1768.72
273,2023-05-28T10:53:26.515Z,289667.7178084166,237502.18661523223,1.62,1.62,513.17,1.63,904.77,1.61,733.39,1.64,1621.34,1.6,4300.36,1.65,2681.88,6.4,6.2,496.86,6.4,476.02,6.0,1434.9,6.6,1098.56,5.9,821.06,6.8,1776.55,4.4,4.3,2092.24,4.5,1855.64,4.2,2003.23,4.6,3105.72,,,4.7,1768.72
272,2023-05-28T10:55:44.948Z,289840.25927493506,237054.85916877797,1.62,1.62,585.66,1.63,842.66,1.61,733.39,1.64,1467.79,1.6,4300.36,1.65,2682.87,6.4,6.2,496.86,6.4,476.02,6.0,1372.64,6.6,967.02,5.9,752.08,6.8,2008.15,4.4,4.3,2068.33,4.5,1855.64,4.2,1943.66,4.6,3313.63,,,4.7,1444.18
271,2023-05-28T10:55:38.146Z,289685.43706031534,237175.36746232284,1.63,1.62,522.37,1.63,906.26,1.61,733.39,1.64,1620.35,1.6,4300.36,1.65,2682.87,6.4,6.2,496.86,6.4,476.02,6.0,1389.92,6.6,1098.31,5.9,794.49,6.8,1778.98,4.4,4.3,2092.44,4.5,1855.64,4.2,2003.23,4.6,3108.96,,,4.7,1765.55
270,2023-05-28T10:56:35.602Z,289898.9398749351,237038.13880925937,1.62,1.62,594.28,1.63,848.41,1.61,735.03,1.64,1467.79,1.6,4300.36,1.65,2682.87,6.4,6.2,496.86,6.4,476.02,6.0,1374.2,6.6,968.21,5.9,752.08,6.8,2010.2,4.4,4.3,2070.51,4.5,1855.64,4.2,1943.66,4.6,3317.24,,,4.7,1440.64
269,2023-05-28T10:58:09.027Z,290076.0507062033,236512.9508327036,1.63,1.62,713.09,1.63,661.64,1.61,736.67,1.64,1576.07,1.6,3641.21,1.65,2714.57,6.4,6.2,496.86,6.4,463.19,6.0,1349.87,6.6,830.98,5.9,792.67,6.8,2047.6,4.4,4.3,1985.65,4.5,1855.64,4.2,1951.89,4.6,3382.66,,,4.7,1399.13
268,2023-05-28T11:01:05.815Z,290864.50405422226,233625.1923144232,1.62,1.62,580.6,1.63,766.35,1.61,733.39,1.64,1334.43,1.6,3621.29,1.65,2486.29,6.4,6.2,496.86,6.4,463.19,6.0,1378.94,6.6,826.34,5.9,704.93,6.8,1998.77,4.4,4.3,2021.94,4.5,1855.64,4.2,1873.08,4.6,3338.87,,,4.7,1445.92
267,2023-05-28T10:59:39.971Z,290326.60536220326,224645.3599968251,1.62,1.62,615.43,1.63,785.91,1.61,739.95,1.64,1589.82,1.6,3621.29,1.65,2450.7,6.4,6.2,496.86,6.4,463.19,6.0,1205.09,6.6,832.17,5.9,696.96,6.8,1810.24,4.4,4.3,2032.76,4.5,1855.64,4.2,1632.09,4.6,2980.19,,,4.7,1431.67
266,2023-05-28T11:02:07.381Z,291042.31477104395,236130.36329709095,1.62,1.62,584.05,1.63,766.35,1.61,738.31,1.64,1301.91,1.6,3829.1,1.65,2643.57,6.4,6.2,495.71,6.4,483.59,6.0,1378.94,6.6,821.67,5.9,775.31,6.8,2004.12,4.4,4.3,2014.94,4.5,1855.64,4.2,1914.48,4.6,3341.8,,,4.7,1441.53
265,2023-05-28T11:02:07.381Z,291042.31477104395,235767.5970142278,1.62,1.62,557.58,1.63,766.35,1.61,738.31,1.64,1334.43,1.6,3497.73,1.65,2624.9,6.4,6.2,495.71,6.4,400.74,6.0,1378.94,6.6,826.34,5.9,779.14,6.8,1993.29,4.4,4.3,2021.94,4.5,1855.64,4.2,1816.97,4.6,3332.48,,,4.7,1450.65
264,2023-05-28T11:03:30.025Z,291943.9448867199,235644.8888892707,1.63,1.62,570.58,1.63,345.14,1.61,743.23,1.64,1290.33,1.6,3841.35,1.65,2698.78,6.2,6.2,494.56,6.4,483.59,6.0,1253.28,6.6,832.0,5.9,775.31,6.8,1993.79,4.4,4.3,1838.73,4.5,1855.64,4.2,2044.99,4.6,3338.78,,,4.7,1442.97
263,2023-05-28T11:03:30.025Z,291943.9448867199,235745.72030607317,1.63,1.62,570.58,1.63,402.67,1.61,743.23,1.64,1290.33,1.6,3841.35,1.65,2698.78,6.2,6.2,494.56,6.4,483.59,6.0,1268.91,6.6,832.0,5.9,775.31,6.8,1993.79,4.4,4.3,1860.53,4.5,1855.64,4.2,2022.66,4.6,3338.78,,,4.7,1442.97
262,2023-05-28T11:05:54.616Z,292506.16119868413,240223.12729876104,1.63,1.62,1812.04,1.63,505.96,1.61,1528.7,1.64,931.5,1.6,1996.0,1.65,3448.43,6.4,6.2,721.96,6.4,412.56,6.0,1350.2,6.6,809.98,5.9,544.69,6.8,2106.99,4.4,4.3,1975.23,4.4,438.6,4.2,2164.3,4.5,1852.59,4.1,914.72,4.6,3638.29
261,2023-05-28T11:07:04.804Z,292671.72914468416,239359.16894374747,1.63,1.62,1812.04,1.63,505.96,1.61,1528.7,1.64,931.5,1.6,1690.76,1.65,3720.81,6.2,6.2,794.45,6.4,335.0,6.0,1327.92,6.6,812.98,5.9,544.69,6.8,2106.99,4.4,4.3,1975.23,4.4,438.6,4.2,2059.93,4.5,1852.59,4.1,1021.64,4.6,3638.29
260,2023-05-28T11:08:10.574Z,293021.4963733507,239285.01850647523,1.63,1.62,1338.39,1.63,485.06,1.61,973.09,1.64,931.5,1.6,2277.87,1.65,3996.31,6.4,6.2,847.64,6.4,286.39,6.0,1239.8,6.6,812.98,5.9,656.97,6.8,2083.84,4.4,4.3,2200.3,4.4,280.31,4.2,1789.2,4.5,1852.59,4.1,1084.74,4.6,3428.43
259,2023-05-28T11:08:10.574Z,293021.4963733507,239285.01850647523,1.63,1.62,1338.39,1.63,485.06,1.61,973.09,1.64,931.5,1.6,2277.87,1.65,3996.31,6.4,6.2,847.64,6.4,286.39,6.0,1239.8,6.6,812.98,5.9,656.97,6.8,2083.84,4.4,4.3,2200.3,4.4,280.31,4.2,1789.2,4.5,1852.59,4.1,1084.74,4.6,3428.43
258,2023-05-28T11:08:10.574Z,293021.4963733507,238866.7858396265,1.63,1.62,1338.39,1.63,485.06,1.61,973.09,1.64,931.5,1.6,2277.87,1.65,3996.31,6.4,6.2,847.64,6.4,286.39,6.0,1217.52,6.6,812.98,5.9,656.97,6.8,2083.84,4.4,4.3,2200.3,4.4,280.31,4.2,1789.2,4.5,1852.59,4.1,1084.74,4.6,3428.43
257,2023-05-28T11:11:22.003Z,293808.179368305,239739.74002200656,1.62,1.62,1300.72,1.63,472.34,1.61,1474.73,1.64,591.41,1.6,3201.01,1.65,4433.87,6.4,6.2,830.49,6.4,515.03,6.0,1222.17,6.6,847.57,5.9,555.03,6.8,2070.82,4.3,4.3,2185.32,4.4,240.69,4.2,2066.19,4.5,1853.87,4.1,851.17,4.6,3629.91
256,2023-05-28T11:13:08.374Z,294620.07012238924,239756.49152890453,1.63,1.62,1051.72,1.63,153.88,1.61,1445.21,1.64,931.32,1.6,5109.97,1.65,2932.57,6.2,6.2,477.49,6.4,923.49,6.0,1202.82,6.6,1213.79,5.9,703.41,6.8,2132.86,4.4,4.3,2064.6,4.5,1950.19,4.2,2335.29,4.6,3474.95,4.1,1020.22,,
255,2023-05-28T11:13:31.493Z,294740.8982983893,240199.6670508586,1.62,1.62,981.6,1.63,163.13,1.61,1445.21,1.64,1083.88,1.6,5066.71,1.65,2932.57,6.4,6.2,479.92,6.4,919.98,6.0,1200.3,6.6,1206.69,5.9,748.37,6.8,2117.9,4.4,4.3,2068.1,4.5,1950.19,4.2,2394.87,4.6,3474.95,4.1,950.04,,
254,2023-05-28T11:13:08.374Z,294620.07012238924,239756.49152890453,1.63,1.62,1051.72,1.63,153.88,1.61,1445.21,1.64,931.32,1.6,5109.97,1.65,2932.57,6.2,6.2,477.49,6.4,923.49,6.0,1202.82,6.6,1213.79,5.9,703.41,6.8,2132.86,4.4,4.3,2064.6,4.5,1950.19,4.2,2335.29,4.6,3474.95,4.1,1020.22,,
253,2023-05-28T11:14:26.051Z,296715.71335648187,235313.184696146,1.63,1.62,1299.21,1.64,479.91,1.61,1445.21,1.65,1628.96,1.6,5263.52,,,6.2,6.0,1081.31,6.2,177.22,5.9,450.92,6.4,871.42,5.8,946.99,6.6,1445.97,4.4,4.4,131.96,4.5,1922.62,4.3,2118.83,4.6,2537.5,4.2,1938.36,4.7,1234.28
252,2023-05-28T11:14:50.437Z,296888.68904147134,238067.85344090784,1.63,1.62,3873.46,1.64,479.91,1.61,1445.21,1.65,1835.96,1.6,5791.79,,,6.2,6.0,1133.79,6.2,827.11,5.9,450.92,6.4,871.42,5.8,1005.88,6.6,1528.97,4.4,4.4,131.96,4.5,1975.62,4.3,2205.83,4.6,2537.5,4.2,2463.47,4.7,1351.68
251,2023-05-28T11:17:11.378Z,297387.4088188676,237004.5286849205,1.63,1.63,606.6,1.64,432.51,1.62,3511.82,1.65,1704.82,1.61,1732.05,1.66,777.05,6.2,6.0,1123.53,6.2,814.1,5.9,459.53,6.4,974.55,5.8,879.72,6.6,1773.66,4.4,4.4,156.82,4.5,1963.4,4.3,2203.41,4.6,2955.37,4.2,2405.02,4.7,948.66
250,2023-05-28T11:19:06.705Z,297523.144637451,236747.65095097653,1.63,1.63,581.29,1.64,421.62,1.62,3474.25,1.65,1762.89,1.61,1768.12,1.66,777.05,6.2,6.0,1123.24,6.2,804.29,5.9,456.51,6.4,1011.58,5.8,879.72,6.6,1752.83,4.5,4.4,178.68,4.5,1941.55,4.3,2199.25,4.6,2946.49,4.2,2405.02,4.7,948.66
249,2023-05-28T11:19:06.705Z,297523.144637451,236596.59381613552,1.63,1.63,581.29,1.64,421.62,1.62,3474.25,1.65,1756.79,1.61,1768.12,1.66,777.05,6.2,6.0,1115.36,6.2,804.29,5.9,456.51,6.4,989.58,5.8,879.72,6.6,1752.83,4.5,4.4,178.68,4.5,1941.55,4.3,2199.25,4.6,2948.67,4.2,2405.02,4.7,948.66
248,2023-05-28T11:20:07.690Z,297732.4111988377,236883.42348246576,1.64,1.63,544.76,1.64,373.26,1.62,3398.69,1.65,1762.89,1.61,1768.12,1.66,777.05,6.2,6.0,1123.24,6.2,784.55,5.9,443.07,6.4,1011.58,5.8,879.72,6.6,1743.81,4.5,4.4,178.68,4.5,1941.55,4.3,2180.81,4.6,2933.54,4.2,2405.02,4.7,948.66
