minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
238,2024-01-03T12:00:15.504Z,103641.5824200518,141141.28722862352,2.36,3.7,3.2,2.36,2.34,2.32,3.7,3.65,3.6,3.2,3.15,3.1,889.04,5924.16,3595.15,935.77,650.04,1143.36,13133.25,3624.0,1792.95,2.38,2.4,2.42,3.75,3.8,3.85,3.25,3.3,3.35,406.22,1884.85,1509.82,353.01,2066.52,3171.02,6774.0,8531.06,8480.0
237,2024-01-03T11:59:21.262Z,103245.67965145245,138893.9392781014,2.4,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,154.56,710.85,6096.67,775.33,380.69,1100.87,13156.47,3517.52,1675.78,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,1629.42,1503.34,1033.22,451.34,1991.21,3240.97,6872.25,8260.53,8477.82
236,2024-01-03T12:02:10.143Z,105396.90384587542,139289.5540835647,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,142.28,921.16,6843.01,449.52,385.11,1076.72,13057.03,3371.63,2362.8,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,946.4,1726.07,968.18,860.48,2210.56,3119.21,6878.21,8017.06,8472.39
235,2024-01-03T12:03:41.940Z,105444.88499704393,139357.58824232966,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,143.67,921.16,6944.81,449.52,385.11,1074.29,13057.03,3368.85,2365.62,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,942.76,1726.07,968.18,861.36,2210.56,3182.99,6862.12,8016.06,8472.39
234,2024-01-03T12:03:41.940Z,105444.88499704393,139357.58824232966,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,143.67,921.16,6944.81,449.52,385.11,1074.29,13057.03,3368.85,2365.62,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,942.76,1726.07,968.18,861.36,2210.56,3182.99,6862.12,8016.06,8472.39
233,2024-01-03T12:03:41.940Z,105444.88499704393,139357.58824232966,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,143.67,921.16,6944.81,449.52,385.11,1074.29,13057.03,3368.85,2365.62,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,942.76,1726.07,968.18,861.36,2210.56,3182.99,6862.12,8016.06,8472.39
232,2024-01-03T12:03:41.940Z,105444.88499704393,139357.5883644155,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,143.67,921.16,6944.81,449.52,385.11,1074.29,13057.03,3368.85,2365.62,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,942.76,1726.07,968.18,861.36,2210.56,3182.99,6862.12,8016.06,8472.39
231,2024-01-03T12:04:58.209Z,105447.12378386928,138464.34078196477,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,142.55,1364.92,6533.64,449.52,385.11,857.62,13057.03,3287.85,2153.98,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,942.76,1406.9,1187.94,927.49,2328.7,3037.04,6919.23,7919.37,8483.2
230,2024-01-03T12:06:38.710Z,105464.2806535925,138882.4148459372,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,142.55,1137.68,6758.0,449.52,385.11,1074.26,13057.03,3367.0,2150.36,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,942.76,1502.43,1187.94,924.49,2293.41,3071.83,6910.65,7960.0,8483.2
229,2024-01-03T12:08:02.911Z,105484.35717567953,139132.31553792502,2.38,3.7,3.25,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,142.55,1121.44,6700.7,449.52,385.11,968.18,13057.03,3302.96,2318.74,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,942.76,1724.04,968.17,924.49,2283.32,3037.02,6900.62,7960.0,8479.47
228,2024-01-03T12:08:31.057Z,105491.29917567955,138859.9001611284,2.38,3.7,3.2,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,141.39,1121.44,6757.89,448.36,385.11,968.18,13055.87,3302.96,2107.1,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,940.98,1502.43,1187.95,923.75,2318.61,3036.94,6899.77,7959.54,8479.75
227,2024-01-03T12:09:46.729Z,106227.92251036564,138326.6744285421,2.4,3.7,3.2,2.38,2.36,2.34,3.7,3.65,3.6,3.2,3.15,3.1,403.47,1123.03,6906.85,159.25,385.11,995.95,12967.7,3237.27,2334.06,2.4,2.42,2.44,3.75,3.8,3.85,3.25,3.3,3.35,409.29,1724.0,1020.19,1184.04,2283.32,3071.77,6919.58,7730.78,8252.62
