minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
387,2023-05-28T10:27:06.111Z,109164.80735890316,93979.6799271899,2.06,2.04,222.67,2.06,914.54,2.02,1966.79,2.08,1103.16,2.0,7522.62,2.1,3270.02,4.1,4.1,103.25,4.2,472.93,4.0,1460.43,4.3,744.62,3.95,218.78,4.4,936.77,3.75,3.65,368.08,3.75,542.7,3.6,1828.83,3.8,1252.98,3.55,824.5,3.85,147.0
386,2023-05-28T10:31:18.684Z,109501.41563899396,94457.61220935154,2.06,2.04,222.67,2.06,746.24,2.02,1956.95,2.08,1066.87,2.0,7601.73,2.1,3270.02,4.1,4.0,1508.49,4.2,522.23,3.95,178.66,4.3,1023.58,,,4.4,936.77,3.75,3.65,368.08,3.75,542.7,3.6,1732.52,3.8,1233.12,3.55,824.5,3.85,166.6
385,2023-05-28T10:31:18.684Z,109501.41563899396,94457.61220935154,2.06,2.04,222.67,2.06,746.24,2.02,1956.95,2.08,1066.87,2.0,7601.73,2.1,3270.02,4.1,4.0,1508.49,4.2,522.23,3.95,178.66,4.3,1023.58,,,4.4,936.77,3.75,3.65,368.08,3.75,542.7,3.6,1732.52,3.8,1233.12,3.55,824.5,3.85,166.6
384,2023-05-28T10:31:18.684Z,109501.41563899396,94457.6483559786,2.06,2.04,222.67,2.06,746.24,2.02,1956.95,2.08,1066.87,2.0,7601.73,2.1,3270.02,4.1,4.0,1508.49,4.2,522.23,3.95,178.66,4.3,1023.58,,,4.4,936.77,3.75,3.65,368.08,3.75,542.7,3.6,1732.52,3.8,1233.12,3.55,824.5,3.85,166.6
383,2023-05-28T10:35:30.999Z,109519.27636004602,95539.74827371126,2.04,2.04,221.38,2.06,735.93,2.02,1956.95,2.08,1066.87,2.0,7599.31,2.1,3735.59,4.2,4.0,1503.18,4.2,521.08,3.95,184.04,4.3,1022.97,,,4.4,1346.81,3.75,3.65,368.08,3.75,542.7,3.6,1726.62,3.8,1233.12,3.55,824.5,3.85,165.92
382,2023-05-28T10:35:30.999Z,109519.27636004602,94887.86948846068,2.04,2.04,221.38,2.06,735.93,2.02,1947.95,2.08,1076.87,2.0,7599.31,2.1,3735.59,4.2,4.0,1499.82,4.2,521.08,3.95,184.04,4.3,1022.97,,,4.4,1346.81,3.75,3.65,376.08,3.75,542.7,3.6,1726.62,3.8,1233.12,3.55,824.5,3.85,157.92
381,2023-05-28T10:36:17.650Z,109523.0063110931,83613.62015296763,2.06,2.04,709.04,2.06,965.82,2.02,1770.15,2.08,943.88,2.0,6870.09,2.1,3479.99,4.2,4.1,100.95,4.2,521.08,4.0,1482.96,4.3,716.06,3.95,155.5,4.4,782.69,3.75,3.65,347.66,3.75,570.32,3.6,1858.17,3.8,1219.49,3.55,413.51,3.85,399.16
380,2023-05-28T10:36:17.650Z,109523.0063110931,94996.15595095328,2.06,2.04,221.38,2.06,734.06,2.02,1947.95,2.08,1076.87,2.0,7599.31,2.1,3735.59,4.2,4.0,1498.86,4.2,521.08,3.95,185.01,4.3,1022.97,,,4.4,1346.81,3.75,3.65,376.08,3.75,542.7,3.6,1725.55,3.8,1233.12,3.55,824.5,3.85,157.92
379,2023-05-28T10:38:41.640Z,109620.44865691762,83218.12050406572,2.06,2.04,709.04,2.06,917.09,2.02,1770.15,2.08,943.88,2.0,6870.09,2.1,3479.99,4.2,4.1,100.95,4.2,521.08,4.0,1482.96,4.3,716.06,3.95,130.09,4.4,782.69,3.75,3.65,347.66,3.75,570.32,3.6,1830.29,3.8,1219.49,3.55,441.78,3.85,399.16
378,2023-05-28T10:38:41.640Z,109620.44865691762,83899.35648616054,2.06,2.04,709.04,2.06,923.14,2.02,1837.8,2.08,943.88,2.0,6870.09,2.1,3479.99,4.2,4.1,100.95,4.2,521.08,4.0,1482.96,4.3,740.19,3.95,133.24,4.4,759.11,3.75,3.65,376.08,3.75,570.32,3.6,1833.75,3.8,1219.49,3.55,438.27,3.85,399.16
377,2023-05-28T10:38:41.640Z,109620.44865691762,83798.8630722266,2.06,2.04,709.04,2.06,923.14,2.02,1837.8,2.08,943.88,2.0,6870.09,2.1,3479.99,4.2,4.1,100.95,4.2,521.08,4.0,1482.96,4.3,716.06,3.95,133.24,4.4,782.69,3.75,3.65,347.66,3.75,570.32,3.6,1833.75,3.8,1219.49,3.55,438.27,3.85,399.16
376,2023-05-28T10:38:41.640Z,109620.44865691762,85910.32383188172,2.06,2.04,709.04,2.06,1084.32,2.02,1955.79,2.08,909.96,2.0,6867.29,2.1,3607.5,4.2,4.0,1563.94,4.2,654.26,3.95,170.73,4.3,869.3,,,4.4,798.43,3.75,3.7,151.18,3.75,562.32,3.65,292.79,3.8,1236.85,3.6,1879.86,3.85,420.42
375,2023-05-28T10:38:41.640Z,109620.44865691762,85961.90819943718,2.06,2.04,709.04,2.06,1109.51,2.02,1837.8,2.08,872.29,2.0,6987.67,2.1,3644.82,4.2,4.0,1576.59,4.2,654.26,3.95,159.28,4.3,785.92,,,4.4,744.27,3.75,3.7,151.18,3.75,562.32,3.65,292.79,3.8,1250.5,3.6,1879.86,3.85,406.94
374,2023-05-28T10:38:41.640Z,109620.44865691762,93597.20450129332,2.06,2.04,709.04,2.06,1020.06,2.02,1939.96,2.08,823.82,2.0,7765.41,2.1,3618.48,4.2,4.0,1433.55,4.2,236.87,3.95,445.08,4.3,1685.7,,,4.4,1106.7,3.75,3.65,347.08,3.75,534.7,3.6,1526.05,3.8,1214.53,,,3.85,798.97
373,2023-05-28T10:38:41.640Z,109620.44865691762,93704.1629857253,2.06,2.04,709.04,2.08,1171.72,2.02,3667.77,2.1,3711.79,2.0,6455.27,,,4.2,4.0,1094.42,4.2,201.32,3.95,732.73,4.3,1603.95,,,4.4,1423.44,3.75,3.65,221.77,3.75,534.7,3.6,1308.97,3.8,1232.11,,,3.85,828.75
372,2023-05-28T10:38:41.640Z,109620.44865691762,93704.155431994,2.06,2.04,709.04,2.08,1171.72,2.02,3667.77,2.1,3711.79,2.0,6455.27,,,4.2,4.0,1094.42,4.2,201.32,3.95,732.73,4.3,1603.95,,,4.4,1423.44,3.75,3.65,221.77,3.75,534.7,3.6,1308.97,3.8,1232.11,,,3.85,828.75
371,2023-05-28T10:38:41.640Z,109620.44865691762,92989.82482292043,2.06,2.04,709.04,2.08,1171.28,2.02,3667.77,2.1,3711.79,2.0,6788.82,2.12,4450.48,4.2,4.0,1094.42,4.2,520.86,3.95,738.14,4.3,1012.85,,,4.4,1423.44,3.75,3.65,221.77,3.75,540.4,3.6,1308.97,3.8,1227.14,3.55,997.72,3.85,828.75
370,2023-05-28T10:38:41.640Z,109620.44865691762,92361.32134133617,2.06,2.04,709.04,2.08,1251.56,2.02,3134.71,2.1,3710.25,2.0,7296.65,2.12,4398.3,4.2,4.0,1136.42,4.2,506.3,3.95,738.14,4.3,1068.63,,,4.4,1205.43,3.75,3.65,270.34,3.75,540.4,3.6,1042.5,3.8,1227.14,3.55,1000.04,3.85,828.75
369,2023-05-28T10:47:56.059Z,109622.3126046866,92365.14407190568,2.04,2.04,708.11,2.08,1251.75,2.02,2423.96,2.1,3710.25,2.0,8014.5,2.12,4398.3,4.2,4.0,1136.52,4.2,506.3,3.95,738.04,4.3,1068.63,,,4.4,1205.43,3.75,3.65,270.34,3.75,540.4,3.6,1042.62,3.8,1227.14,3.55,999.92,3.85,828.25
368,2023-05-28T10:47:56.059Z,109622.3126046866,92364.95890997832,2.04,2.04,708.11,2.08,1251.56,2.02,2423.96,2.1,3710.25,2.0,8014.5,2.12,4398.3,4.2,4.0,1136.42,4.2,506.3,3.95,738.14,4.3,1068.63,,,4.4,1205.43,3.75,3.65,270.34,3.75,540.4,3.6,1042.5,3.8,1227.14,3.55,1000.04,3.85,828.25
367,2023-05-28T10:50:49.993Z,109623.3718806866,92362.85447331853,2.04,2.04,708.11,2.08,1251.75,2.02,2423.96,2.1,3710.25,2.0,8013.39,2.12,4398.3,4.2,4.0,1136.52,4.2,505.77,3.95,738.04,4.3,1068.63,,,4.4,1205.43,3.75,3.65,270.34,3.75,540.4,3.6,1042.62,3.8,1227.14,3.55,999.3,3.85,828.25
