minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
147,2023-05-28T10:28:59.988Z,130606.5901405922,181754.106778784,2.4,2.38,494.4,2.42,1482.1,2.36,6604.53,2.44,1951.16,,,2.46,3233.98,3.6,3.55,442.5,3.6,854.17,3.5,263.07,3.65,3331.53,3.45,1682.9,3.7,1873.1,3.35,3.3,2061.35,3.35,995.49,3.25,3408.54,3.4,4168.56,3.2,3821.59,3.45,1845.51
146,2023-05-28T10:32:18.378Z,130933.53463436388,181451.31392501868,2.4,2.38,488.84,2.42,1482.1,2.36,6441.01,2.44,2010.73,,,2.46,3229.25,3.6,3.55,442.5,3.6,850.46,3.5,263.07,3.65,3404.01,3.45,1729.75,3.7,1810.41,3.35,3.3,2060.2,3.35,834.75,3.25,3445.54,3.4,4217.51,3.2,3835.01,3.45,1845.51
145,2023-05-28T10:32:18.378Z,130933.53463436388,181732.5987764417,2.4,2.38,488.84,2.42,1482.1,2.36,6441.01,2.44,2010.73,,,2.46,3229.25,3.6,3.55,442.5,3.6,850.46,3.5,263.07,3.65,3404.01,3.45,1729.75,3.7,1810.41,3.35,3.3,2060.2,3.35,834.75,3.25,3445.54,3.4,4217.51,3.2,3835.01,3.45,1845.51
144,2023-05-28T10:34:36.463Z,130936.11728842782,181437.2809681077,2.4,2.38,541.2,2.42,1421.88,2.36,6441.01,2.44,2010.73,,,2.46,3288.49,3.6,3.55,401.45,3.6,771.12,3.5,263.07,3.65,3258.2,3.45,1729.75,3.7,1855.61,3.35,3.3,2060.2,3.35,872.26,3.25,3278.05,3.4,4264.75,3.2,3720.95,3.45,1960.46
143,2023-05-28T10:34:36.463Z,130936.11728842782,180280.1911351235,2.4,2.38,541.2,2.42,1421.88,2.36,6441.01,2.44,2010.73,,,2.46,3288.49,3.6,3.55,401.45,3.6,771.12,3.5,263.07,3.65,3258.2,3.45,1729.75,3.7,1855.61,3.35,3.3,2060.2,3.35,872.26,3.25,3278.05,3.4,4264.75,3.2,3720.95,3.45,1960.46
142,2023-05-28T10:34:36.463Z,130936.11728842782,181083.84726424047,2.4,2.38,541.2,2.42,1421.88,2.36,6441.01,2.44,2010.73,,,2.46,3288.49,3.6,3.55,401.45,3.6,771.12,3.5,263.07,3.65,3472.97,3.45,1729.75,3.7,1855.61,3.35,3.3,2060.2,3.35,872.26,3.25,3278.05,3.4,4264.75,3.2,3887.15,3.45,1960.46
141,2023-05-28T10:34:36.463Z,130936.11728842782,181083.84726424047,2.4,2.38,541.2,2.42,1421.88,2.36,6441.01,2.44,2010.73,,,2.46,3288.49,3.6,3.55,401.45,3.6,771.12,3.5,263.07,3.65,3472.97,3.45,1729.75,3.7,1855.61,3.35,3.3,2060.2,3.35,872.26,3.25,3278.05,3.4,4264.75,3.2,3887.15,3.45,1960.46
140,2023-05-28T10:37:22.713Z,131581.8608292337,173579.32385287914,2.4,2.38,464.43,2.42,1406.8,2.36,6030.52,2.44,2010.73,2.34,4527.92,2.46,3303.32,3.55,3.55,391.17,3.6,653.44,3.5,263.07,3.65,3020.57,3.45,1729.75,3.7,1608.57,3.35,3.3,2060.2,3.35,678.06,3.25,3278.05,3.4,4190.15,3.2,3646.14,3.45,1845.51
139,2023-05-28T10:38:43.650Z,131809.04669996843,171786.7179016968,2.42,2.38,464.43,2.42,1464.31,2.36,5886.39,2.44,1985.03,2.34,4592.65,2.46,3205.23,3.6,3.55,449.5,3.6,351.86,3.5,263.07,3.65,3037.74,3.45,1726.64,3.7,1448.34,3.35,3.3,2060.2,3.35,678.06,3.25,3278.05,3.4,4235.98,3.2,3125.96,3.45,1877.22
138,2023-05-28T10:40:40.967Z,132074.7752105883,172735.14880728864,2.4,2.38,480.97,2.42,1492.69,2.36,6177.37,2.44,2003.39,2.34,4676.91,2.46,3321.16,3.6,3.55,461.01,3.6,344.86,3.5,263.07,3.65,3143.06,3.45,1661.07,3.7,1363.18,3.3,3.3,2148.7,3.35,889.96,3.25,3331.24,3.4,4207.78,3.2,3136.75,3.45,1885.27
137,2023-05-28T10:40:40.967Z,132074.7752105883,172735.14880728864,2.4,2.38,480.97,2.42,1492.69,2.36,6177.37,2.44,2003.39,2.34,4676.91,2.46,3321.16,3.6,3.55,461.01,3.6,344.86,3.5,263.07,3.65,3143.06,3.45,1661.07,3.7,1363.18,3.3,3.3,2148.7,3.35,889.96,3.25,3331.24,3.4,4207.78,3.2,3136.75,3.45,1885.27
136,2023-05-28T10:41:26.870Z,132083.39810402942,175476.2090756338,2.38,2.38,476.66,2.42,1497.3,2.36,6161.66,2.44,2003.39,2.34,4703.06,2.46,3469.45,3.6,3.55,461.01,3.6,334.55,3.5,263.07,3.65,3158.63,3.45,1664.3,3.7,1359.49,3.3,3.3,2148.7,3.35,889.95,3.25,3331.24,3.4,4205.9,3.2,3125.16,3.45,1885.27
135,2023-05-28T10:41:26.870Z,132083.39810402942,173661.02051846104,2.38,2.38,476.66,2.42,1497.3,2.36,6161.66,2.44,2003.39,2.34,4703.06,2.46,3321.16,3.6,3.55,461.01,3.6,334.55,3.5,263.07,3.65,3158.63,3.45,1664.3,3.7,1359.49,3.3,3.3,2148.7,3.35,889.95,3.25,3331.24,3.4,4205.9,3.2,3125.16,3.45,1885.27
134,2023-05-28T10:44:05.742Z,132399.5414406335,175342.71784062503,2.4,2.38,500.82,2.42,1523.41,2.36,6514.23,2.44,1918.51,2.34,4394.41,,,3.6,3.55,461.01,3.6,340.3,3.5,320.28,3.65,3421.94,3.45,1564.06,3.7,1164.44,3.35,3.3,2148.7,3.35,886.59,3.25,3388.6,3.4,4317.38,3.2,3474.3,3.45,1999.57
