minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
180,2023-05-06T10:24:58.063Z,40979.63967082822,100042.81651405932,3.1,3.1,528.37,3.15,1294.95,3.05,1379.35,3.2,3009.39,3.0,1944.02,3.25,1043.49,2.48,2.48,1264.73,2.5,1067.52,2.46,4259.15,2.52,652.35,2.44,1906.45,2.54,2120.51,3.6,3.6,424.97,3.65,1546.1,3.55,1568.06,3.7,500.86,3.5,749.4,3.75,727.12
179,2023-05-06T10:27:02.933Z,40981.89447082822,100035.04635199254,3.15,3.1,528.37,3.15,1435.0,3.05,1382.29,3.2,2866.8,3.0,1944.02,3.25,1043.49,2.48,2.48,1264.73,2.5,1067.52,2.46,4259.15,2.52,807.02,2.44,1906.45,2.54,1967.06,3.6,3.6,518.57,3.65,1546.1,3.55,1471.05,3.7,500.86,3.5,749.75,3.75,727.12
178,2023-05-06T10:27:02.933Z,40981.89447082822,99992.79833106018,3.15,3.1,528.37,3.15,1435.0,3.05,1385.23,3.2,2866.8,3.0,1944.02,3.25,1043.49,2.48,2.48,1264.73,2.5,1067.52,2.46,4259.15,2.52,807.02,2.44,1906.45,2.54,1967.06,3.6,3.6,518.57,3.65,1546.1,3.55,1471.05,3.7,500.86,3.5,749.75,3.75,727.12
177,2023-05-06T10:27:02.933Z,40981.89447082822,98637.62124878923,3.15,3.1,493.81,3.15,1435.0,3.05,1531.03,3.2,2673.29,3.0,1982.29,3.25,1092.23,2.48,2.48,1264.73,2.5,990.36,2.46,4259.15,2.52,859.36,2.44,974.3,2.54,1915.15,3.6,3.6,518.57,3.65,1468.74,3.55,1471.05,3.7,513.06,3.5,749.75,3.75,727.12
176,2023-05-06T10:27:02.933Z,40981.89447082822,99684.08091926224,3.15,3.1,528.37,3.15,1435.0,3.05,1385.23,3.2,2878.38,3.0,1944.02,3.25,1045.56,2.48,2.48,1264.73,2.5,1067.52,2.46,4259.15,2.52,807.02,2.44,1906.45,2.54,1967.06,3.6,3.6,518.57,3.65,1546.1,3.55,1481.49,3.7,500.86,3.5,749.75,3.75,727.12
175,2023-05-06T10:27:02.933Z,40981.89447082822,104366.92825139903,3.15,3.1,493.81,3.15,1435.0,3.05,1542.91,3.2,3520.09,3.0,2054.8,3.25,807.94,2.48,2.48,1264.73,2.5,1071.54,2.46,5401.53,2.52,699.98,2.44,1668.49,2.54,2152.48,3.6,3.6,518.57,3.65,1516.74,3.55,1481.49,3.7,513.06,3.5,739.75,3.75,991.78
174,2023-05-06T10:27:02.933Z,40981.89447082822,104318.63660601566,3.15,3.1,493.81,3.15,1435.0,3.05,1542.91,3.2,3508.51,3.0,2054.8,3.25,807.94,2.48,2.48,1264.73,2.5,1071.54,2.46,5401.53,2.52,699.98,2.44,1668.49,2.54,2152.48,3.6,3.6,518.57,3.65,1516.74,3.55,1471.05,3.7,513.06,3.5,739.75,3.75,991.78
173,2023-05-06T10:27:02.933Z,40981.89447082822,104318.63660601566,3.15,3.1,493.81,3.15,1435.0,3.05,1542.91,3.2,3508.51,3.0,2054.8,3.25,807.94,2.48,2.48,1264.73,2.5,1071.54,2.46,5401.53,2.52,699.98,2.44,1668.49,2.54,2152.48,3.6,3.6,518.57,3.65,1516.74,3.55,1471.05,3.7,513.06,3.5,739.75,3.75,991.78
172,2023-05-06T10:35:42.031Z,40993.16847082822,103806.54943749796,3.1,3.1,488.17,3.15,1429.6,3.05,1674.63,3.2,3506.8,3.0,1934.17,3.25,807.94,2.48,2.48,1264.73,2.5,1071.54,2.46,5518.6,2.52,701.58,2.44,1684.88,2.54,2223.1,3.6,3.6,518.57,3.65,1511.95,3.55,1471.05,3.7,521.53,3.5,739.75,3.75,991.78
171,2023-05-06T10:35:42.031Z,40993.16847082822,103814.47696372683,3.1,3.1,488.17,3.15,1435.0,3.05,1674.63,3.2,3508.51,3.0,1931.59,3.25,807.94,2.48,2.48,1264.73,2.5,1071.54,2.46,5534.98,2.52,701.58,2.44,1668.49,2.54,2223.1,3.6,3.6,518.57,3.65,1511.95,3.55,1471.05,3.7,521.53,3.5,739.75,3.75,991.78
