minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
15,2023-05-27T18:44:31.153Z,40852.15899222586,151601.7202164457,1.72,1.72,2291.21,1.74,473.31,1.71,2564.77,1.75,1232.81,1.7,4587.06,,,4.7,4.6,524.16,4.7,1235.56,4.5,487.4,4.8,742.46,4.4,1255.5,4.9,1226.16,4.8,4.8,325.76,4.9,782.98,4.7,487.95,5.0,691.23,4.6,1401.29,5.1,348.34
14,2023-05-27T18:43:31.824Z,40851.22075146409,151480.34886559896,1.72,1.72,2291.68,1.74,473.31,1.71,2564.77,1.75,1232.81,1.7,4587.06,,,4.7,4.6,524.16,4.7,1235.56,4.5,487.4,4.8,742.46,4.4,1255.5,4.9,1226.16,4.8,4.8,325.76,4.9,782.98,4.7,487.95,5.0,691.23,4.6,1401.29,5.1,348.5
13,2023-05-27T18:45:25.905Z,40914.65727946369,148453.31169256044,1.72,1.72,2228.54,1.74,474.24,1.71,2561.67,1.75,1232.81,1.7,4753.15,,,4.7,4.6,524.16,4.7,1259.93,4.5,704.42,4.8,918.12,4.4,446.35,4.9,798.65,4.9,4.8,325.76,4.9,781.9,4.7,255.29,5.0,678.23,4.6,1401.29,5.1,327.21
12,2023-05-27T18:45:28.907Z,41016.65187146369,151571.09928911008,1.73,1.72,2269.97,1.74,423.25,1.71,2561.67,1.75,1232.81,1.7,4753.15,,,4.7,4.6,524.16,4.7,1274.73,4.5,684.82,4.8,903.62,4.4,827.39,4.9,1022.14,4.9,4.8,312.34,4.9,781.9,4.7,488.29,5.0,678.23,4.6,1401.29,5.1,341.18
11,2023-05-27T18:46:08.308Z,41107.16815156511,151452.38793508956,1.73,1.72,2226.17,1.74,426.21,1.71,2934.27,1.75,1235.6,1.7,4409.82,,,4.6,4.6,524.53,4.7,1274.16,4.5,469.3,4.8,904.19,4.4,1271.84,4.9,1022.14,4.9,4.8,312.76,4.9,781.9,4.7,488.81,5.0,678.56,4.6,1402.35,5.1,326.08
10,2023-05-27T18:48:23.291Z,41398.73908386289,151254.52627733364,1.72,1.72,2179.39,1.74,422.02,1.71,3092.33,1.75,1232.81,1.7,4409.82,,,4.6,4.6,523.01,4.7,1522.22,4.5,467.68,4.8,903.57,4.4,1037.02,4.9,1022.14,4.9,4.8,312.26,4.9,837.04,4.7,487.95,5.0,677.17,4.6,1401.29,5.1,311.67
9,2023-05-27T18:49:50.588Z,42432.79226271076,154855.6283920016,1.74,1.73,374.69,1.74,299.61,1.72,2403.61,1.75,1469.66,1.71,2446.94,1.76,698.52,4.6,4.6,471.54,4.7,2086.96,4.5,499.57,4.8,557.3,4.4,1081.39,4.9,1135.87,4.8,4.8,366.4,4.9,748.6,4.7,517.41,5.0,530.09,4.6,1564.17,5.1,489.53
8,2023-05-27T18:49:30.159Z,42250.81739720388,156175.3355876063,1.73,1.72,2693.57,1.74,390.59,1.71,2655.03,1.75,1501.97,1.7,4670.02,1.76,1435.85,4.6,4.6,516.49,4.7,1637.82,4.5,534.75,4.8,996.37,4.4,1142.46,4.9,1122.7,4.8,4.8,371.93,4.9,616.31,4.7,562.21,5.0,701.08,4.6,1570.69,5.1,502.41
7,2023-05-27T18:51:20.608Z,42725.55114495933,158695.28600818384,1.73,1.73,4235.09,1.74,184.14,1.72,4455.6,1.75,1459.72,1.71,4676.48,1.76,1032.78,4.6,4.6,366.12,4.7,2255.7,4.5,449.44,4.8,737.85,4.4,930.85,4.9,1517.7,4.9,4.8,366.28,4.9,1032.04,4.7,488.68,5.0,240.69,4.6,1570.38,5.1,500.31
6,2023-05-27T18:52:54.353Z,43914.084441568135,154682.15612403123,1.73,1.73,5048.04,1.75,1392.46,1.72,2424.49,1.76,325.9,1.71,4578.88,,,4.6,4.6,308.88,4.7,2276.85,4.5,418.03,4.8,737.05,4.4,661.18,4.9,1905.85,4.9,4.8,345.92,4.9,949.49,4.7,454.5,5.0,243.07,4.6,1559.39,5.1,499.83
5,2023-05-27T18:54:31.188Z,46395.946625854485,157370.9065417622,1.74,1.73,6000.42,1.75,639.09,1.72,4963.04,1.76,774.56,1.71,1514.39,1.77,3145.39,4.6,4.5,482.35,4.7,2388.88,4.4,806.85,4.8,805.9,4.3,1303.68,,,4.9,4.8,196.33,4.9,445.13,4.7,473.11,5.0,261.58,4.6,1668.2,5.1,611.77
4,2023-05-27T18:53:39.359Z,45817.16581322816,155721.62497483034,1.74,1.73,5891.96,1.75,596.3,1.72,4645.2,1.76,759.73,1.71,2171.79,,,4.6,4.5,513.82,4.7,2379.86,4.4,760.37,4.8,809.93,4.3,1528.36,,,4.8,4.8,208.54,4.9,611.62,4.7,478.32,5.0,259.47,4.6,1632.19,5.1,613.83
3,2023-05-27T18:55:17.182Z,49265.95567997942,157197.52735125888,1.76,1.75,942.86,1.76,150.33,1.74,4133.37,1.77,2009.5,1.73,5917.37,1.78,4743.22,4.5,4.4,430.12,4.5,205.02,4.3,1064.13,4.6,876.88,4.2,1226.42,4.7,1141.21,4.9,4.8,165.07,4.9,329.69,4.7,392.37,5.0,535.98,4.6,1415.33,5.1,190.04
2,2023-05-27T18:57:33.549Z,53306.38048388898,155710.45760195292,1.75,1.75,890.65,1.76,271.5,1.74,1728.23,1.77,2126.68,1.73,7298.43,1.78,5408.11,4.5,4.4,449.38,4.6,738.96,4.3,1060.32,4.7,457.9,4.2,1159.41,,,4.8,4.8,201.39,4.9,230.93,4.7,392.15,5.0,463.18,4.6,1264.9,5.1,229.74
1,2023-05-27T18:56:09.949Z,51045.91695401359,155849.2487180389,1.75,1.75,626.21,1.76,248.62,1.74,4310.54,1.77,2676.44,1.73,4922.07,1.78,4271.05,4.5,4.5,470.71,4.7,1032.22,4.4,769.76,4.8,1219.64,4.3,795.51,,,4.8,4.7,246.32,4.8,188.54,4.6,1354.16,4.9,669.98,4.5,505.36,5.0,159.31
0,2023-05-27T18:57:37.358Z,53548.00265826513,155617.56861115605,1.75,1.75,890.65,1.76,271.5,1.74,1927.6,1.77,2126.68,1.73,7298.43,1.78,5408.11,4.4,4.4,328.57,4.5,140.07,4.3,1060.32,4.6,762.27,4.2,1159.41,4.7,457.9,4.8,4.8,201.39,4.9,230.93,4.7,433.51,5.0,423.61,4.6,1255.79,5.1,223.31
0,2023-05-27T18:58:17.437Z,56315.151918300384,153746.2476297383,1.76,1.76,1067.28,1.77,2688.38,1.75,909.17,1.78,3431.75,1.74,3768.43,1.79,3228.89,4.6,4.5,505.24,4.6,442.27,4.4,804.33,4.7,694.13,4.3,956.15,4.8,910.14,4.8,4.7,182.39,4.8,599.84,4.6,1156.89,4.9,430.7,4.5,759.04,5.0,346.91
