minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
297,2023-05-28T10:31:17.392Z,268403.8115026725,228968.3866013196,7.0,6.8,513.2,7.0,752.83,6.6,1710.62,7.2,928.27,6.4,1102.38,7.4,988.14,1.49,1.49,4101.43,1.5,4508.77,1.48,3225.0,1.51,3009.34,1.47,8783.17,1.52,1334.07,5.5,5.4,318.05,5.5,318.74,5.3,352.88,5.6,1417.13,5.2,1138.89,5.7,980.85
296,2023-05-28T10:30:51.163Z,268394.6987506725,229131.17807928435,7.0,6.8,398.14,7.0,757.39,6.6,1710.62,7.2,928.27,6.4,1102.38,7.4,1003.64,1.49,1.49,4417.79,1.5,4508.77,1.48,3225.0,1.51,2496.34,1.47,8804.87,1.52,1638.83,5.5,5.4,318.05,5.5,318.74,5.3,352.88,5.6,1277.41,5.2,1145.02,5.7,1200.81
295,2023-05-28T10:31:40.021Z,268481.1531686725,229453.92301704973,7.0,6.8,513.2,7.0,752.83,6.6,1710.62,7.2,928.27,6.4,979.15,7.4,988.14,1.5,1.49,4101.43,1.5,4470.1,1.48,3225.0,1.51,3009.34,1.47,7757.03,1.52,1704.29,5.5,5.4,318.05,5.5,318.74,5.3,352.88,5.6,1103.29,5.2,1138.89,5.7,1351.05
294,2023-05-28T10:34:51.511Z,268797.7938088998,229348.2219364737,6.8,6.8,504.68,7.0,730.98,6.6,1634.53,7.2,928.27,6.4,952.62,7.4,987.43,1.49,1.49,4097.93,1.5,4458.82,1.48,2885.67,1.51,2976.13,1.47,7994.62,1.52,1699.18,5.5,5.4,318.05,5.5,227.43,5.3,352.88,5.6,1092.95,5.2,1109.47,5.7,1360.3
293,2023-05-28T10:34:51.511Z,268797.7938088998,229348.2219364737,6.8,6.8,504.68,7.0,730.98,6.6,1634.53,7.2,928.27,6.4,952.62,7.4,987.43,1.49,1.49,4097.93,1.5,4458.82,1.48,2885.67,1.51,2976.13,1.47,7994.62,1.52,1699.18,5.5,5.4,318.05,5.5,227.43,5.3,352.88,5.6,1092.95,5.2,1109.47,5.7,1360.3
292,2023-05-28T10:34:51.511Z,268797.7938088998,229348.2219364737,6.8,6.8,504.68,7.0,730.98,6.6,1634.53,7.2,928.27,6.4,952.62,7.4,987.43,1.49,1.49,4097.93,1.5,4458.82,1.48,2885.67,1.51,2976.13,1.47,7994.62,1.52,1699.18,5.5,5.4,318.05,5.5,227.43,5.3,352.88,5.6,1092.95,5.2,1109.47,5.7,1360.3
291,2023-05-28T10:36:36.327Z,268811.8781349637,229392.68605744137,6.8,6.8,504.68,7.0,730.98,6.6,1634.53,7.2,878.27,6.4,949.56,7.4,1089.17,1.49,1.49,4096.64,1.5,4453.07,1.48,2885.67,1.51,2976.13,1.47,7994.62,1.52,1699.18,5.5,5.4,318.05,5.5,227.43,5.3,352.88,5.6,1092.95,5.2,1109.47,5.7,1359.96
290,2023-05-28T10:38:16.216Z,269045.799149372,219410.87642357565,7.0,6.8,624.34,7.0,680.51,6.6,1613.21,7.2,696.11,6.4,757.03,7.4,898.02,1.5,1.49,4108.4,1.5,4656.53,1.48,2885.67,1.51,2872.58,1.47,7627.05,1.52,1719.33,5.5,5.4,318.05,5.5,227.43,5.3,325.01,5.6,1235.99,5.2,1013.03,5.7,852.3
289,2023-05-28T10:37:00.783Z,268930.740579372,219171.6286465854,7.0,6.8,624.34,7.0,680.51,6.6,1613.21,7.2,836.29,6.4,757.03,7.4,898.02,1.49,1.49,4087.69,1.5,4397.17,1.48,2885.67,1.51,2872.58,1.47,7627.05,1.52,1719.33,5.5,5.4,318.05,5.5,227.43,5.3,325.01,5.6,1235.99,5.2,1013.03,5.7,846.88
288,2023-05-28T10:39:10.390Z,269342.9494691353,219702.79072728613,6.8,6.8,743.6,7.0,568.69,6.6,1613.21,7.2,717.09,6.4,757.03,7.4,898.02,1.5,1.49,4142.92,1.5,4587.76,1.48,2885.67,1.51,3078.49,1.47,7129.52,1.52,2187.3,5.4,5.4,308.54,5.5,227.43,5.3,353.5,5.6,1380.8,5.2,872.39,5.7,719.05
287,2023-05-28T10:40:21.851Z,270041.94519553776,218851.72682817027,7.0,6.8,743.6,7.0,628.6,6.6,1510.83,7.2,811.25,6.4,757.03,7.4,725.75,1.5,1.49,4260.28,1.5,4854.67,1.48,2433.93,1.51,3289.08,1.47,7477.21,1.52,1593.85,5.5,5.4,416.69,5.5,104.57,5.3,413.5,5.6,1380.8,5.2,740.73,5.7,750.99
