minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,away_last_price_traded,draw_last_price_traded,home_back_1_price,home_back_2_price,home_back_3_price,away_back_1_price,away_back_2_price,away_back_3_price,draw_back_1_price,draw_back_2_price,draw_back_3_price,home_back_1_size,home_back_2_size,home_back_3_size,away_back_1_size,away_back_2_size,away_back_3_size,draw_back_1_size,draw_back_2_size,draw_back_3_size,home_lay_1_price,home_lay_2_price,home_lay_3_price,away_lay_1_price,away_lay_2_price,away_lay_3_price,draw_lay_1_price,draw_lay_2_price,draw_lay_3_price,home_lay_1_size,home_lay_2_size,home_lay_3_size,away_lay_1_size,away_lay_2_size,away_lay_3_size,draw_lay_1_size,draw_lay_2_size,draw_lay_3_size
83,2023-10-08T11:33:30.773Z,146474.5048859352,322042.53169769776,3.6,2.18,3.75,3.55,3.5,,2.16,2.14,2.12,3.75,3.7,3.65,2624.49,2226.94,,2567.6,2682.41,8849.15,4866.73,2142.68,2677.92,3.65,3.7,3.75,2.18,2.2,2.22,3.8,3.85,3.9,962.26,2121.49,1599.92,280.54,1113.66,11309.08,202.71,1858.88,2645.57
82,2023-10-08T11:35:46.322Z,146774.7305068362,323003.72638992826,3.6,2.16,3.75,3.55,3.5,,2.16,2.14,2.12,3.75,3.7,3.65,2948.35,2226.94,,2481.38,2679.95,8851.63,4866.73,2093.91,2677.92,3.65,3.7,3.75,2.18,2.2,2.22,3.8,3.85,3.9,962.26,2069.74,1599.92,212.28,1156.09,11852.54,202.71,1858.88,2727.07
81,2023-10-08T11:35:16.582Z,146735.9985148362,323016.11239342496,3.6,2.18,3.75,3.55,3.5,,2.16,2.14,2.12,3.75,3.7,3.65,2948.35,2226.94,,2500.75,2679.95,8851.63,4866.73,2093.91,2677.92,3.65,3.7,3.75,2.18,2.2,2.22,3.8,3.85,3.9,962.26,2081.04,1599.92,212.28,1156.09,11852.54,202.71,1858.88,2727.07
80,2023-10-08T11:38:11.302Z,148563.75716496684,322969.5230713676,3.6,2.2,3.8,3.55,3.5,,2.16,2.14,2.12,3.75,3.7,3.65,2798.88,1805.16,,2434.13,2692.35,8844.95,4866.73,1968.84,2380.59,3.65,3.7,3.75,2.2,2.22,2.24,3.8,3.85,3.9,962.26,2049.32,1599.92,631.49,11324.18,10237.88,200.4,1858.88,2709.42
79,2023-10-08T11:38:54.855Z,148936.97106270265,322323.4823554354,3.6,2.2,3.75,3.55,3.5,,2.16,2.14,2.12,3.75,3.7,3.65,2754.26,1752.16,,2421.03,2692.19,8743.59,4739.98,1960.28,2343.72,3.65,3.7,3.75,2.2,2.22,2.24,3.8,3.85,3.9,962.26,2041.67,1578.85,527.0,11293.41,10098.37,200.4,1858.88,2697.05
78,2023-10-08T11:40:40.707Z,149674.47026270264,322054.10086073936,3.6,2.18,3.75,3.55,3.5,,2.16,2.14,,3.75,3.7,3.65,2366.78,1206.62,,2552.22,2781.43,,4755.54,1871.28,2326.29,3.65,3.7,3.75,2.2,2.22,2.24,3.8,3.85,3.9,1035.63,2092.19,1472.14,508.11,10761.53,10890.58,183.6,1945.94,2703.79
77,2023-10-08T11:41:22.848Z,149700.24539870262,323694.3833846192,3.6,2.18,3.75,3.55,3.5,3.45,2.18,2.16,2.14,3.75,3.7,3.65,2353.89,1195.61,4520.43,106.89,2507.17,3018.64,4584.81,2083.46,2111.21,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,218.07,1004.9,2181.7,487.02,10744.17,10477.95,171.4,1945.94,2723.43
76,2023-10-08T11:42:08.598Z,149869.58527070266,324345.3348018428,3.6,2.2,3.75,3.55,3.5,3.45,2.18,2.16,2.14,3.75,3.7,3.65,2347.13,1156.22,4493.88,106.89,2951.76,3018.6,4555.81,2246.89,2178.45,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,477.63,1004.9,2194.49,422.34,10733.36,10440.12,201.4,1858.16,2723.22
75,2023-10-08T11:42:08.598Z,149869.58527070266,322703.4385324077,3.6,2.2,3.75,3.55,3.5,3.45,2.18,2.16,2.14,3.75,3.7,3.65,2347.13,1156.22,4314.44,106.89,2516.69,2974.01,4555.81,2147.23,2099.83,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,190.08,1004.9,2194.49,422.34,10733.36,10440.12,201.4,1858.16,2723.22
74,2023-10-08T11:44:48.333Z,150487.7547803929,323973.5233222577,3.6,2.18,3.8,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2311.66,1107.25,4530.12,2694.24,3018.4,8218.78,4757.53,2126.67,2073.02,3.6,3.65,3.7,2.2,2.22,2.24,3.85,3.9,,323.11,941.06,2194.49,344.42,10867.64,11055.93,2037.53,2663.84,
73,2023-10-08T11:45:53.674Z,150558.01698468823,324168.3844388417,3.6,2.2,3.8,3.55,3.5,3.45,2.16,2.14,,3.75,3.7,3.65,2318.5,1090.65,4573.29,2727.03,3018.4,,4757.53,2120.05,2078.82,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,322.2,975.55,2181.0,333.3,10867.64,11058.59,120.25,1938.16,2695.75
72,2023-10-08T11:45:53.674Z,150558.01698468823,323007.590102541,3.6,2.2,3.8,3.55,3.5,3.45,2.16,2.14,,3.75,3.7,3.65,2318.5,1151.16,4494.92,2732.37,3023.79,,4757.53,2177.28,2023.97,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,322.2,978.71,2184.13,424.3,10681.84,11055.29,120.25,1938.16,2698.7
71,2023-10-08T11:47:24.476Z,150965.81626383786,322803.2105080544,3.6,2.18,3.8,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2366.26,1239.1,4395.8,2506.73,3023.4,8396.14,4757.53,2107.94,2056.39,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,222.45,944.23,2183.02,374.3,10769.22,10800.95,105.5,1937.94,2666.85
70,2023-10-08T11:47:42.436Z,150971.83277183786,322794.4924937576,3.6,2.18,3.8,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2366.26,1239.1,4393.82,2512.94,3012.92,8398.09,4757.53,2105.46,2058.9,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,219.9,944.23,2189.12,374.3,10769.22,10800.95,104.17,1937.94,2666.85
69,2023-10-08T11:47:24.476Z,150965.81626383786,322803.2105080544,3.6,2.18,3.8,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2366.26,1239.1,4395.8,2506.73,3023.4,8396.14,4757.53,2107.94,2056.39,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,222.45,944.23,2183.02,374.3,10769.22,10800.95,105.5,1937.94,2666.85
68,2023-10-08T11:50:07.100Z,151345.3362036307,323184.98354934074,3.55,2.16,3.75,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2370.93,2331.6,3447.57,1606.04,3977.77,8221.02,4776.11,2071.78,2523.44,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,185.29,941.06,1690.65,844.3,11581.92,9907.71,100.59,1857.94,2752.06
67,2023-10-08T11:50:07.100Z,151345.3362036307,289824.016531221,3.55,2.16,3.75,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2370.93,2331.6,3104.04,1606.04,3977.77,3010.13,4776.11,2071.78,2523.44,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,185.29,941.06,1690.65,844.3,6882.29,7046.35,100.59,1857.94,2752.06
66,2023-10-08T11:52:14.222Z,151523.77389963073,322617.575276118,3.55,2.16,3.75,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2487.24,1796.61,3716.6,1641.58,3783.31,8074.28,4744.05,2035.74,2669.54,3.6,3.65,3.7,2.2,2.22,,3.8,3.85,3.9,153.81,941.06,1747.81,1035.36,11662.05,,100.59,1857.94,2764.0
65,2023-10-08T11:51:32.405Z,151408.29589963073,322926.4756179869,3.6,2.16,3.75,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2498.78,1780.96,3959.22,1641.58,3765.67,8095.69,4790.24,2035.74,2669.54,3.6,3.65,3.7,2.2,2.22,,3.8,3.85,3.9,153.81,941.06,1747.81,1035.36,12032.88,,100.59,1857.94,2764.0
64,2023-10-08T11:53:36.274Z,151577.66095563074,322809.47861913353,3.6,2.2,3.75,3.55,3.5,3.45,2.16,2.14,2.12,3.75,3.7,3.65,2472.31,1891.39,3829.94,1637.94,3764.93,8088.47,4729.92,2044.81,2655.14,3.6,3.65,3.7,2.2,2.22,2.24,3.8,3.85,3.9,151.63,941.06,1747.81,1007.71,12167.08,9639.63,100.59,1863.71,2764.0
