minutes_to_match,last_match_time,total_matched,total_available,home_last_price_traded,home_back_1_price,home_back_1_size,home_lay_1_price,home_lay_1_size,home_back_2_price,home_back_2_size,home_lay_2_price,home_lay_2_size,home_back_3_price,home_back_3_size,home_lay_3_price,home_lay_3_size,away_last_price_traded,away_back_1_price,away_back_1_size,away_lay_1_price,away_lay_1_size,away_back_2_price,away_back_2_size,away_lay_2_price,away_lay_2_size,away_back_3_price,away_back_3_size,away_lay_3_price,away_lay_3_size,draw_last_price_traded,draw_back_1_price,draw_back_1_size,draw_lay_1_price,draw_lay_1_size,draw_back_2_price,draw_back_2_size,draw_lay_2_price,draw_lay_2_size,draw_back_3_price,draw_back_3_size,draw_lay_3_price,draw_lay_3_size
299,2023-05-03T13:57:00.167Z,69955.11266841933,176315.37625475507,1.65,1.64,2193.66,1.65,278.27,1.63,2647.1,1.66,1419.82,1.62,3994.62,1.67,2992.72,5.9,5.9,120.73,6.0,210.44,5.8,428.19,6.2,943.15,5.7,1062.21,6.4,934.49,4.4,4.4,817.59,4.5,1139.95,4.3,935.01,4.6,2742.83,4.2,876.83,4.7,697.85
297,2023-05-03T13:57:00.167Z,69955.11266841933,176180.53172408792,1.65,1.64,2193.66,1.65,278.27,1.63,2647.1,1.66,1419.82,1.62,3994.62,1.67,2992.72,5.9,5.9,120.73,6.0,210.44,5.8,428.19,6.2,943.15,5.7,1062.21,6.4,934.54,4.4,4.4,817.59,4.5,1139.95,4.3,935.01,4.6,2742.83,4.2,876.83,4.7,697.85
296,2023-05-03T13:57:00.167Z,69955.11266841933,176315.18068083664,1.65,1.64,2193.66,1.65,278.27,1.63,2647.1,1.66,1419.82,1.62,3994.38,1.67,2992.67,5.9,5.9,120.73,6.0,210.44,5.8,428.19,6.2,943.15,5.7,1062.21,6.4,934.49,4.4,4.4,817.59,4.5,1139.95,4.3,935.01,4.6,2742.83,4.2,876.83,4.7,697.85
295,2023-05-03T13:57:00.167Z,69955.11266841933,176315.78055626512,1.65,1.64,2193.66,1.65,278.27,1.63,2647.1,1.66,1419.82,1.62,3994.38,1.67,2992.67,5.9,5.9,120.73,6.0,210.44,5.8,428.19,6.2,943.15,5.7,1062.21,6.4,934.49,4.4,4.4,817.59,4.5,1139.95,4.3,935.01,4.6,2742.83,4.2,876.83,4.7,697.85
294,2023-05-03T13:57:00.167Z,69919.14921658233,176225.4965920406,1.65,1.64,2192.78,1.65,277.98,1.63,2646.43,1.66,1419.19,1.62,3992.2,1.67,2991.36,5.9,5.9,120.68,6.0,210.36,5.8,427.99,6.2,942.71,5.7,1061.98,6.4,934.52,4.4,4.4,817.01,4.5,1138.88,4.3,934.58,4.6,2740.89,4.2,876.49,4.7,697.75
293,2023-05-03T14:02:31.693Z,69930.48671658232,176100.47179872796,1.65,1.64,2192.78,1.65,300.65,1.63,2646.43,1.66,1399.04,1.62,3992.2,1.67,3011.39,5.9,5.9,115.01,6.0,210.36,5.8,434.44,6.2,942.71,5.7,1061.98,6.4,934.52,4.4,4.4,825.51,4.5,1138.88,4.3,883.13,4.6,2733.61,4.2,886.28,4.7,704.87
292,2023-05-03T14:05:34.733Z,69963.98876719049,176207.21247447724,1.65,1.64,2192.78,1.65,283.9,1.63,2646.43,1.66,1399.04,1.62,3992.2,1.67,3011.39,5.9,5.9,115.01,6.0,210.36,5.8,429.68,6.2,942.71,5.7,1061.98,6.4,934.52,4.4,4.4,819.23,4.5,1138.88,4.3,932.3,4.6,2733.61,4.2,879.7,4.7,704.87
291,2023-05-03T14:07:15.374Z,69965.4587619407,175897.66387501007,1.64,1.64,2192.05,1.65,283.9,1.63,2643.72,1.66,1468.98,1.62,3992.2,1.67,2776.05,6.0,5.9,134.69,6.0,209.62,5.8,429.68,6.2,942.71,5.7,972.9,6.4,934.33,4.4,4.4,819.23,4.5,1138.88,4.3,931.28,4.6,2758.85,4.2,880.75,4.7,679.91
290,2023-05-03T14:05:34.733Z,69963.98876719049,176207.21247447724,1.65,1.64,2192.78,1.65,283.9,1.63,2646.43,1.66,1399.04,1.62,3992.2,1.67,3011.39,5.9,5.9,115.01,6.0,210.36,5.8,429.68,6.2,942.71,5.7,1061.98,6.4,934.52,4.4,4.4,819.23,4.5,1138.88,4.3,932.3,4.6,2733.61,4.2,879.7,4.7,704.87
289,2023-05-03T14:07:15.374Z,69965.4587619407,176276.69235510513,1.64,1.64,2192.05,1.65,283.9,1.63,2643.72,1.66,1468.98,1.62,3992.2,1.67,2941.87,6.0,5.9,134.69,6.0,209.62,5.8,429.68,6.2,942.71,5.7,1061.98,6.4,934.33,4.4,4.4,819.23,4.5,1138.88,4.3,931.28,4.6,2758.85,4.2,880.75,4.7,679.91
